Observation station,Year,Month,Day,Time [Local time],Snow depth [cm],Date,Average temperature [°C],Cloud cover [1/8]
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Partly cloudy (5/8)
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Mostly clear (3/8)
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Clear (1/8)
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Clear (0/8)
Kuopio Maaninka,2008,10,28,2:00,-1,2008-10-28,4.5,Cloudy (8/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Cloudy (8/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Partly cloudy (5/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Mostly clear (3/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Clear (1/8)
Kuopio Maaninka,2008,10,29,2:00,-1,2008-10-29,3.3,Clear (0/8)
Kuopio Maaninka,2008,10,30,2:00,-1,2008-10-30,2.9,Partly cloudy (5/8)
Kuopio Maaninka,2008,10,30,2:00,-1,2008-10-30,2.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,10,30,2:00,-1,2008-10-30,2.9,Mostly clear (3/8)
Kuopio Maaninka,2008,10,30,2:00,-1,2008-10-30,2.9,Clear (1/8)
Kuopio Maaninka,2008,10,30,2:00,-1,2008-10-30,2.9,Cloudy (8/8)
Kuopio Maaninka,2008,10,31,2:00,-1,2008-10-31,2.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,10,31,2:00,-1,2008-10-31,2.1,Cloudy (8/8)
Kuopio Maaninka,2008,10,31,2:00,-1,2008-10-31,2.1,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,1,2:00,-1,2008-11-01,1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,1,2:00,-1,2008-11-01,1.9,Cloudy (8/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Cloudy (8/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Clear (1/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Mostly clear (3/8)
Kuopio Maaninka,2008,11,2,2:00,-1,2008-11-02,0.7,Clear (0/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Clear (1/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Mostly clear (3/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Clear (0/8)
Kuopio Maaninka,2008,11,3,2:00,-1,2008-11-03,2.4,Cloudy (8/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Clear (0/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Clear (1/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Cloudy (8/8)
Kuopio Maaninka,2008,11,4,2:00,-1,2008-11-04,4.1,Mostly clear (3/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Clear (0/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Clear (1/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Mostly clear (3/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,5,2:00,-1,2008-11-05,3.1,Cloudy (8/8)
Kuopio Maaninka,2008,11,6,2:00,-1,2008-11-06,-1.7,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,6,2:00,-1,2008-11-06,-1.7,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,6,2:00,-1,2008-11-06,-1.7,Mostly clear (3/8)
Kuopio Maaninka,2008,11,6,2:00,-1,2008-11-06,-1.7,Clear (1/8)
Kuopio Maaninka,2008,11,6,2:00,-1,2008-11-06,-1.7,Clear (0/8)
Kuopio Maaninka,2008,11,7,2:00,-1,2008-11-07,0.3,Clear (0/8)
Kuopio Maaninka,2008,11,7,2:00,-1,2008-11-07,0.3,Mostly clear (3/8)
Kuopio Maaninka,2008,11,7,2:00,-1,2008-11-07,0.3,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,7,2:00,-1,2008-11-07,0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,7,2:00,-1,2008-11-07,0.3,Cloudy (8/8)
Kuopio Maaninka,2008,11,8,2:00,-1,2008-11-08,0.9,Cloudy (8/8)
Kuopio Maaninka,2008,11,8,2:00,-1,2008-11-08,0.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,8,2:00,-1,2008-11-08,0.9,Clear (0/8)
Kuopio Maaninka,2008,11,8,2:00,-1,2008-11-08,0.9,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,9,2:00,-1,2008-11-09,3.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,9,2:00,-1,2008-11-09,3.5,Cloudy (8/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Cloudy (8/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Clear (1/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Clear (0/8)
Kuopio Maaninka,2008,11,10,2:00,-1,2008-11-10,5.8,Mostly clear (3/8)
Kuopio Maaninka,2008,11,11,2:00,-1,2008-11-11,4.2,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,11,2:00,-1,2008-11-11,4.2,Cloudy (8/8)
Kuopio Maaninka,2008,11,11,2:00,-1,2008-11-11,4.2,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,12,2:00,-1,2008-11-12,3.4,Cloudy (8/8)
Kuopio Maaninka,2008,11,12,2:00,-1,2008-11-12,3.4,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,13,2:00,-1,2008-11-13,3.6,Cloudy (8/8)
Kuopio Maaninka,2008,11,13,2:00,-1,2008-11-13,3.6,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Cloudy (8/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Mostly clear (3/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Clear (1/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Clear (0/8)
Kuopio Maaninka,2008,11,14,2:00,-1,2008-11-14,1.2,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,15,2:00,-1,2008-11-15,3.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,15,2:00,-1,2008-11-15,3.5,Cloudy (8/8)
Kuopio Maaninka,2008,11,16,2:00,-1,2008-11-16,0.0,Cloudy (8/8)
Kuopio Maaninka,2008,11,16,2:00,-1,2008-11-16,0.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,16,2:00,-1,2008-11-16,0.0,Clear (0/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Cloudy (8/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Clear (1/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Mostly clear (3/8)
Kuopio Maaninka,2008,11,17,2:00,0,2008-11-17,-3.0,Clear (0/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Cloudy (8/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Mostly clear (3/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Clear (1/8)
Kuopio Maaninka,2008,11,18,2:00,1,2008-11-18,1.4,Clear (0/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Cloudy (8/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Mostly clear (3/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Clear (1/8)
Kuopio Maaninka,2008,11,19,2:00,0,2008-11-19,-1.1,Clear (0/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Clear (0/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Clear (1/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Cloudy (8/8)
Kuopio Maaninka,2008,11,20,2:00,1,2008-11-20,-3.5,Mostly clear (3/8)
Kuopio Maaninka,2008,11,21,2:00,1,2008-11-21,-4.1,Clear (0/8)
Kuopio Maaninka,2008,11,21,2:00,1,2008-11-21,-4.1,Cloudy (8/8)
Kuopio Maaninka,2008,11,21,2:00,1,2008-11-21,-4.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,21,2:00,1,2008-11-21,-4.1,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,21,2:00,1,2008-11-21,-4.1,Mostly clear (3/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Cloudy (8/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Mostly clear (3/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Clear (1/8)
Kuopio Maaninka,2008,11,22,2:00,1,2008-11-22,-6.0,Clear (0/8)
Kuopio Maaninka,2008,11,23,2:00,1,2008-11-23,-3.3,Cloudy (8/8)
Kuopio Maaninka,2008,11,23,2:00,1,2008-11-23,-3.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,23,2:00,1,2008-11-23,-3.3,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,23,2:00,1,2008-11-23,-3.3,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Cloudy (8/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Mostly clear (3/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Clear (1/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Clear (0/8)
Kuopio Maaninka,2008,11,24,2:00,4,2008-11-24,-1.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Cloudy (8/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Mostly clear (3/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Clear (1/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Clear (0/8)
Kuopio Maaninka,2008,11,25,2:00,4,2008-11-25,-1.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,26,2:00,4,2008-11-26,-1.9,Cloudy (8/8)
Kuopio Maaninka,2008,11,26,2:00,4,2008-11-26,-1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Cloudy (8/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Mostly clear (3/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Clear (1/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Clear (0/8)
Kuopio Maaninka,2008,11,27,2:00,6,2008-11-27,-3.7,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Cloudy (8/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Mostly clear (3/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Clear (1/8)
Kuopio Maaninka,2008,11,28,2:00,8,2008-11-28,2.3,Clear (0/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Clear (1/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Clear (0/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Mostly clear (3/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Partly cloudy (5/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Mostly cloudy (7/8)
Kuopio Maaninka,2008,11,29,2:00,6,2008-11-29,0.7,Cloudy (8/8)
Kuopio Maaninka,2008,11,30,2:00,4,2008-11-30,1.1,Cloudy (8/8)
Kuopio Maaninka,2008,11,30,2:00,4,2008-11-30,1.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,1,2:00,0,2008-12-01,1.9,Cloudy (8/8)
Kuopio Maaninka,2008,12,1,2:00,0,2008-12-01,1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,2,2:00,4,2008-12-02,1.2,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,2,2:00,4,2008-12-02,1.2,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2008,12,2,2:00,4,2008-12-02,1.2,Cloudy (8/8)
Kuopio Maaninka,2008,12,3,2:00,0,2008-12-03,2.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,3,2:00,0,2008-12-03,2.3,Cloudy (8/8)
Kuopio Maaninka,2008,12,3,2:00,0,2008-12-03,2.3,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,4,2:00,2,2008-12-04,0.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,4,2:00,2,2008-12-04,0.8,Cloudy (8/8)
Kuopio Maaninka,2008,12,5,2:00,4,2008-12-05,-0.1,Cloudy (8/8)
Kuopio Maaninka,2008,12,5,2:00,4,2008-12-05,-0.1,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,6,2:00,4,2008-12-06,-3.2,Cloudy (8/8)
Kuopio Maaninka,2008,12,6,2:00,4,2008-12-06,-3.2,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,7,2:00,3,2008-12-07,-4.5,Cloudy (8/8)
Kuopio Maaninka,2008,12,7,2:00,3,2008-12-07,-4.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,8,2:00,4,2008-12-08,-3.0,Cloudy (8/8)
Kuopio Maaninka,2008,12,8,2:00,4,2008-12-08,-3.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,8,2:00,4,2008-12-08,-3.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,9,2:00,7,2008-12-09,-1.8,Cloudy (8/8)
Kuopio Maaninka,2008,12,9,2:00,7,2008-12-09,-1.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,10,2:00,12,2008-12-10,-4.3,Cloudy (8/8)
Kuopio Maaninka,2008,12,10,2:00,12,2008-12-10,-4.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,11,2:00,11,2008-12-11,-6.8,Cloudy (8/8)
Kuopio Maaninka,2008,12,11,2:00,11,2008-12-11,-6.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,12,2:00,10,2008-12-12,-0.8,Cloudy (8/8)
Kuopio Maaninka,2008,12,12,2:00,10,2008-12-12,-0.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,13,2:00,9,2008-12-13,0.6,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,13,2:00,9,2008-12-13,0.6,Cloudy (8/8)
Kuopio Maaninka,2008,12,13,2:00,9,2008-12-13,0.6,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,14,2:00,8,2008-12-14,0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,14,2:00,8,2008-12-14,0.3,Cloudy (8/8)
Kuopio Maaninka,2008,12,15,2:00,8,2008-12-15,-2.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,15,2:00,8,2008-12-15,-2.0,Cloudy (8/8)
Kuopio Maaninka,2008,12,16,2:00,8,2008-12-16,-4.1,Cloudy (8/8)
Kuopio Maaninka,2008,12,16,2:00,8,2008-12-16,-4.1,Clear (0/8)
Kuopio Maaninka,2008,12,17,2:00,8,2008-12-17,-4.2,Cloudy (8/8)
Kuopio Maaninka,2008,12,18,2:00,8,2008-12-18,-1.6,Cloudy (8/8)
Kuopio Maaninka,2008,12,18,2:00,8,2008-12-18,-1.6,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,19,2:00,5,2008-12-19,1.8,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,19,2:00,5,2008-12-19,1.8,Cloudy (8/8)
Kuopio Maaninka,2008,12,20,2:00,8,2008-12-20,0.3,Cloudy (8/8)
Kuopio Maaninka,2008,12,20,2:00,8,2008-12-20,0.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,21,2:00,9,2008-12-21,0.2,Cloudy (8/8)
Kuopio Maaninka,2008,12,21,2:00,9,2008-12-21,0.2,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,22,2:00,11,2008-12-22,-0.6,Cloudy (8/8)
Kuopio Maaninka,2008,12,22,2:00,11,2008-12-22,-0.6,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,22,2:00,11,2008-12-22,-0.6,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,23,2:00,22,2008-12-23,-3.3,Cloudy (8/8)
Kuopio Maaninka,2008,12,23,2:00,22,2008-12-23,-3.3,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,23,2:00,22,2008-12-23,-3.3,Clear (0/8)
Kuopio Maaninka,2008,12,24,2:00,23,2008-12-24,-7.9,Cloudy (8/8)
Kuopio Maaninka,2008,12,24,2:00,23,2008-12-24,-7.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,25,2:00,23,2008-12-25,-6.9,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,25,2:00,23,2008-12-25,-6.9,Cloudy (8/8)
Kuopio Maaninka,2008,12,26,2:00,20,2008-12-26,0.4,Cloudy (8/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Cloudy (8/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Mostly clear (3/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Clear (1/8)
Kuopio Maaninka,2008,12,27,2:00,17,2008-12-27,-1.0,Clear (0/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Clear (0/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Clear (1/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Mostly clear (3/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Cloudy (8/8)
Kuopio Maaninka,2008,12,28,2:00,17,2008-12-28,-5.4,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Clear (0/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Clear (1/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Cloudy (8/8)
Kuopio Maaninka,2008,12,29,2:00,15,2008-12-29,-2.5,Mostly clear (3/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Clear (0/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Clear (1/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Mostly clear (3/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,30,2:00,15,2008-12-30,-1.5,Cloudy (8/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Cloudy (8/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Mostly cloudy (7/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Partly cloudy (5/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Mostly clear (3/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Clear (1/8)
Kuopio Maaninka,2008,12,31,2:00,15,2008-12-31,-0.7,Clear (0/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Cloudy (8/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Mostly clear (3/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Clear (1/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Clear (0/8)
Kuopio Maaninka,2009,1,1,2:00,13,2009-01-01,-9.0,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Clear (0/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Mostly clear (3/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,2,2:00,13,2009-01-02,-12.6,Clear (1/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Clear (1/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Clear (0/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Mostly clear (3/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,3,2:00,13,2009-01-03,-13.0,Cloudy (8/8)
Kuopio Maaninka,2009,1,4,2:00,15,2009-01-04,-16.6,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,4,2:00,15,2009-01-04,-16.6,Cloudy (8/8)
Kuopio Maaninka,2009,1,4,2:00,15,2009-01-04,-16.6,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,4,2:00,15,2009-01-04,-16.6,Mostly clear (3/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Cloudy (8/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Mostly clear (3/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Clear (1/8)
Kuopio Maaninka,2009,1,5,2:00,15,2009-01-05,-12.4,Clear (0/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Cloudy (8/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Clear (1/8)
Kuopio Maaninka,2009,1,6,2:00,16,2009-01-06,-4.8,Clear (0/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Clear (0/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Clear (1/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Cloudy (8/8)
Kuopio Maaninka,2009,1,7,2:00,18,2009-01-07,-15.1,Mostly clear (3/8)
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Clear (0/8)
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Clear (1/8)
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Partly cloudy (5/8)
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Mostly cloudy (7/8)
Kuopio Maaninka,2009,1,8,2:00,18,2009-01-08,-14.7,Mostly clear (3/8)
