Observation station,Year,Month,Day,Date,Snow depth mean [cm],Average temperature [°C],cloud_code,Global radiation mean [W/m2]
Turku Artukainen,2014,3,4,2014-03-04,,2.0,8.0,19.4
Turku Artukainen,2014,3,5,2014-03-05,-0.6,1.8,8.0,29.3
Turku Artukainen,2014,3,6,2014-03-06,-0.8,1.2,7.0,69.8
Turku Artukainen,2014,3,7,2014-03-07,-1.0,3.4,7.0,27.7
Turku Artukainen,2014,3,8,2014-03-08,-0.8,4.4,7.0,79.7
Turku Artukainen,2014,3,9,2014-03-09,-1.0,4.7,4.0,74.4
Turku Artukainen,2014,3,10,2014-03-10,-1.0,5.0,0.0,61.9
Turku Artukainen,2014,3,11,2014-03-11,-0.7,4.4,0.0,111.2
Turku Artukainen,2014,3,12,2014-03-12,-1.0,4.3,0.0,112.8
Turku Artukainen,2014,3,13,2014-03-13,-1.0,4.1,0.0,122.3
Turku Artukainen,2014,3,14,2014-03-14,-1.0,5.0,7.0,108.7
Turku Artukainen,2014,3,15,2014-03-15,4.9,0.9,7.0,41.1
Turku Artukainen,2014,3,16,2014-03-16,5.6,-1.2,7.0,73.8
Turku Artukainen,2014,3,17,2014-03-17,6.0,-3.6,0.0,140.4
Turku Artukainen,2014,3,18,2014-03-18,6.0,-0.2,7.0,69.9
Turku Artukainen,2014,3,19,2014-03-19,6.0,-2.0,6.0,128.3
Turku Artukainen,2014,3,20,2014-03-20,7.3,-2.4,7.0,122.8
Turku Artukainen,2014,3,21,2014-03-21,5.7,6.6,5.0,88.2
Turku Artukainen,2014,3,22,2014-03-22,1.0,3.8,7.0,156.4
Turku Artukainen,2014,3,23,2014-03-23,-1.0,2.3,8.0,30.5
Turku Artukainen,2014,3,24,2014-03-24,-1.0,4.0,3.0,130.6
Turku Artukainen,2014,3,25,2014-03-25,-1.0,3.2,2.0,84.8
Turku Artukainen,2014,3,26,2014-03-26,-1.0,4.5,8.0,180.7
Turku Artukainen,2014,3,27,2014-03-27,-1.0,4.9,0.0,174.9
Turku Artukainen,2014,3,28,2014-03-28,-1.0,4.4,0.0,175.2
Turku Artukainen,2014,3,29,2014-03-29,-1.0,3.3,0.0,169.7
Turku Artukainen,2014,3,30,2014-03-30,-1.0,2.4,0.0,144.5
Turku Artukainen,2014,3,31,2014-03-31,-1.0,1.6,7.0,163.2
Turku Artukainen,2014,4,1,2014-04-01,-1.0,0.6,4.0,105.6
Turku Artukainen,2014,4,2,2014-04-02,-1.0,1.1,0.0,156.5
Turku Artukainen,2014,4,3,2014-04-03,-1.0,1.8,7.0,99.3
Turku Artukainen,2014,4,4,2014-04-04,-1.0,0.9,0.0,178.4
Turku Artukainen,2014,4,5,2014-04-05,-1.0,3.5,0.0,190.4
Turku Artukainen,2014,4,6,2014-04-06,-1.0,3.5,7.0,34.8
Turku Artukainen,2014,4,7,2014-04-07,-0.9,2.6,7.0,46.0
Turku Artukainen,2014,4,8,2014-04-08,-1.0,5.7,7.0,176.9
Turku Artukainen,2014,4,9,2014-04-09,-1.0,3.9,0.0,225.1
Turku Artukainen,2014,4,10,2014-04-10,-1.0,2.5,0.0,225.2
Turku Artukainen,2014,4,11,2014-04-11,-0.7,3.7,7.0,45.7
Turku Artukainen,2014,4,12,2014-04-12,-1.0,4.3,8.0,75.1
Turku Artukainen,2014,4,13,2014-04-13,-0.7,5.1,8.0,28.5
Turku Artukainen,2014,4,14,2014-04-14,-1.0,6.6,7.0,103.1
Turku Artukainen,2014,4,15,2014-04-15,-1.0,5.3,0.0,131.0
Turku Artukainen,2014,4,16,2014-04-16,-1.0,4.0,0.0,239.4
Turku Artukainen,2014,4,17,2014-04-17,-1.0,6.4,0.0,161.2
Turku Artukainen,2014,4,18,2014-04-18,-1.0,7.4,8.0,217.9
Turku Artukainen,2014,4,19,2014-04-19,-1.0,6.8,0.0,231.6
Turku Artukainen,2014,4,20,2014-04-20,,9.7,0.0,246.2
Turku Artukainen,2014,4,21,2014-04-21,,11.6,0.0,247.4
Turku Artukainen,2014,4,22,2014-04-22,-1.0,11.7,0.0,248.6
Turku Artukainen,2014,4,23,2014-04-23,-1.0,7.3,0.0,268.4
Turku Artukainen,2014,4,24,2014-04-24,-1.0,5.8,0.0,265.2
Turku Artukainen,2014,4,25,2014-04-25,-1.0,6.7,0.0,270.1
Turku Artukainen,2014,4,26,2014-04-26,-1.0,7.0,0.0,239.6
Turku Artukainen,2014,4,27,2014-04-27,-1.0,11.1,7.0,213.1
Turku Artukainen,2014,4,28,2014-04-28,-1.0,10.0,0.0,221.3
Turku Artukainen,2014,4,29,2014-04-29,-1.0,6.6,3.0,156.8
Turku Artukainen,2014,4,30,2014-04-30,-1.0,5.2,0.0,213.0
Turku Artukainen,2014,5,1,2014-05-01,-0.7,3.0,1.0,88.5
Turku Artukainen,2014,5,2,2014-05-02,-1.0,4.0,0.0,211.2
Turku Artukainen,2014,5,3,2014-05-03,-1.0,4.6,1.0,176.3
Turku Artukainen,2014,5,4,2014-05-04,-0.9,3.0,0.0,198.3
Turku Artukainen,2014,5,5,2014-05-05,-1.0,5.0,0.0,152.0
Turku Artukainen,2014,5,6,2014-05-06,-1.0,5.2,0.0,252.3
Turku Artukainen,2014,5,7,2014-05-07,-1.0,6.4,0.0,284.8
Turku Artukainen,2014,5,8,2014-05-08,-0.4,5.4,0.0,28.6
Turku Artukainen,2014,5,9,2014-05-09,0.0,8.1,8.0,91.6
Turku Artukainen,2014,5,10,2014-05-10,-0.8,7.4,9.0,136.7
Turku Artukainen,2014,5,11,2014-05-11,-1.0,9.1,8.0,187.6
Turku Artukainen,2014,5,12,2014-05-12,-0.4,9.8,8.0,66.8
Turku Artukainen,2014,5,13,2014-05-13,-1.0,8.6,8.0,73.9
Turku Artukainen,2014,5,14,2014-05-14,-1.0,9.2,7.0,255.8
Turku Artukainen,2014,5,15,2014-05-15,-1.0,7.6,0.0,277.6
Turku Artukainen,2014,5,16,2014-05-16,-1.0,9.5,0.0,138.7
Turku Artukainen,2014,5,17,2014-05-17,-1.0,11.6,0.0,314.8
Turku Artukainen,2014,5,18,2014-05-18,-1.0,17.7,0.0,292.2
Turku Artukainen,2014,5,19,2014-05-19,-0.8,18.6,4.0,261.3
Turku Artukainen,2014,5,20,2014-05-20,-1.0,15.7,8.0,261.2
Turku Artukainen,2014,5,21,2014-05-21,-1.0,15.5,0.0,55.3
Turku Artukainen,2014,5,22,2014-05-22,-1.0,17.0,7.0,307.6
Turku Artukainen,2014,5,23,2014-05-23,-1.0,21.7,0.0,306.7
Turku Artukainen,2014,5,24,2014-05-24,-1.0,23.2,0.0,307.8
Turku Artukainen,2014,5,25,2014-05-25,-1.0,19.1,0.0,255.9
Turku Artukainen,2014,5,26,2014-05-26,-1.0,12.3,4.0,309.3
Turku Artukainen,2014,5,27,2014-05-27,-1.0,7.6,8.0,67.4
Turku Artukainen,2014,5,28,2014-05-28,-1.0,8.6,3.0,78.0
Turku Artukainen,2014,5,29,2014-05-29,-1.0,10.9,8.0,53.1
Turku Artukainen,2014,5,30,2014-05-30,-1.0,11.3,8.0,172.2
Turku Artukainen,2014,5,31,2014-05-31,-1.0,10.1,8.0,193.0
Turku Artukainen,2014,6,1,2014-06-01,-1.0,12.0,8.0,195.4
Turku Artukainen,2014,6,2,2014-06-02,-1.0,16.6,0.0,141.1
Turku Artukainen,2014,6,3,2014-06-03,-1.0,16.4,8.0,52.2
Turku Artukainen,2014,6,4,2014-06-04,-1.0,19.7,8.0,287.2
Turku Artukainen,2014,6,5,2014-06-05,-1.0,21.0,3.0,266.0
Turku Artukainen,2014,6,6,2014-06-06,-1.0,18.7,3.0,217.9
Turku Artukainen,2014,6,7,2014-06-07,-1.0,15.8,6.0,192.3
Turku Artukainen,2014,6,8,2014-06-08,-1.0,16.3,6.0,261.6
Turku Artukainen,2014,6,9,2014-06-09,-1.0,18.6,0.0,244.6
Turku Artukainen,2014,6,10,2014-06-10,-1.0,16.6,0.0,120.6
Turku Artukainen,2014,6,11,2014-06-11,-1.0,17.9,8.0,318.0
Turku Artukainen,2014,6,12,2014-06-12,-1.0,14.3,8.0,62.5
Turku Artukainen,2014,6,13,2014-06-13,-1.0,12.8,7.0,101.8
Turku Artukainen,2014,6,14,2014-06-14,-1.0,12.2,8.0,151.1
Turku Artukainen,2014,6,15,2014-06-15,-1.0,13.4,0.0,300.6
Turku Artukainen,2014,6,16,2014-06-16,-1.0,11.8,7.0,211.4
Turku Artukainen,2014,6,17,2014-06-17,-1.0,8.5,0.0,236.8
Turku Artukainen,2014,6,18,2014-06-18,-1.0,12.1,7.0,193.3
Turku Artukainen,2014,6,19,2014-06-19,-1.0,12.0,0.0,170.7
Turku Artukainen,2014,6,20,2014-06-20,-1.0,10.5,3.0,230.0
Turku Artukainen,2014,6,21,2014-06-21,-1.0,9.0,1.0,222.5
Turku Artukainen,2014,6,22,2014-06-22,-1.0,9.4,8.0,133.4
Turku Artukainen,2014,6,23,2014-06-23,-1.0,9.4,7.0,262.0
Turku Artukainen,2014,6,24,2014-06-24,-1.0,11.2,7.0,157.0
Turku Artukainen,2014,6,25,2014-06-25,-1.0,11.5,7.0,183.8
Turku Artukainen,2014,6,26,2014-06-26,-1.0,12.2,6.0,129.6
Turku Artukainen,2014,6,27,2014-06-27,-1.0,14.1,8.0,224.5
Turku Artukainen,2014,6,28,2014-06-28,-1.0,13.6,0.0,331.1
Turku Artukainen,2014,6,29,2014-06-29,-1.0,13.0,8.0,50.1
Turku Artukainen,2014,6,30,2014-06-30,-1.0,14.1,8.0,73.9
Turku Artukainen,2014,7,1,2014-07-01,-1.0,14.2,8.0,77.6
Turku Artukainen,2014,7,2,2014-07-02,-1.0,14.4,7.0,241.8
Turku Artukainen,2014,7,3,2014-07-03,-1.0,16.4,7.0,280.0
Turku Artukainen,2014,7,4,2014-07-04,-1.0,16.6,7.0,269.3
Turku Artukainen,2014,7,5,2014-07-05,-1.0,16.7,0.0,326.8
Turku Artukainen,2014,7,6,2014-07-06,-1.0,20.3,0.0,329.5
Turku Artukainen,2014,7,7,2014-07-07,-1.0,23.1,0.0,314.6
Turku Artukainen,2014,7,8,2014-07-08,-1.0,24.1,0.0,325.5
Turku Artukainen,2014,7,9,2014-07-09,-1.0,22.9,0.0,247.8
Turku Artukainen,2014,7,10,2014-07-10,-1.0,20.9,0.0,284.5
Turku Artukainen,2014,7,11,2014-07-11,-1.0,17.7,0.0,327.5
Turku Artukainen,2014,7,12,2014-07-12,-1.0,19.2,0.0,230.2
Turku Artukainen,2014,7,13,2014-07-13,-1.0,22.0,7.0,232.0
Turku Artukainen,2014,7,14,2014-07-14,-1.0,19.2,7.0,198.5
Turku Artukainen,2014,7,15,2014-07-15,-1.0,17.8,7.0,220.4
Turku Artukainen,2014,7,16,2014-07-16,-1.0,18.0,7.0,105.7
Turku Artukainen,2014,7,17,2014-07-17,-1.0,19.7,0.0,251.5
Turku Artukainen,2014,7,18,2014-07-18,-1.0,19.7,0.0,305.3
Turku Artukainen,2014,7,19,2014-07-19,-1.0,20.4,0.0,266.8
Turku Artukainen,2014,7,20,2014-07-20,-1.0,20.0,0.0,169.0
Turku Artukainen,2014,7,21,2014-07-21,-1.0,21.5,5.0,273.3
Turku Artukainen,2014,7,22,2014-07-22,-1.0,22.6,0.0,284.9
Turku Artukainen,2014,7,23,2014-07-23,-1.0,23.7,0.0,293.2
Turku Artukainen,2014,7,24,2014-07-24,-1.0,23.3,0.0,258.9
Turku Artukainen,2014,7,25,2014-07-25,-1.0,24.3,0.0,290.4
Turku Artukainen,2014,7,26,2014-07-26,-1.0,23.7,0.0,290.9
Turku Artukainen,2014,7,27,2014-07-27,-1.0,24.1,0.0,266.3
Turku Artukainen,2014,7,28,2014-07-28,-1.0,24.1,0.0,239.6
Turku Artukainen,2014,7,29,2014-07-29,-1.0,24.4,0.0,214.0
Turku Artukainen,2014,7,30,2014-07-30,-1.0,22.8,0.0,226.7
Turku Artukainen,2014,7,31,2014-07-31,-1.0,21.4,0.0,159.8
Turku Artukainen,2014,8,1,2014-08-01,-1.0,21.0,0.0,221.8
Turku Artukainen,2014,8,2,2014-08-02,-1.0,22.0,0.0,251.2
Turku Artukainen,2014,8,3,2014-08-03,-1.0,23.9,7.0,265.1
Turku Artukainen,2014,8,4,2014-08-04,-1.0,26.5,0.0,264.4
Turku Artukainen,2014,8,5,2014-08-05,-1.0,26.2,0.0,271.8
Turku Artukainen,2014,8,6,2014-08-06,-1.0,25.9,0.0,261.4
Turku Artukainen,2014,8,7,2014-08-07,-1.0,22.7,2.0,218.7
Turku Artukainen,2014,8,8,2014-08-08,-1.0,22.5,3.0,253.6
Turku Artukainen,2014,8,9,2014-08-09,-1.0,22.1,7.0,164.6
Turku Artukainen,2014,8,10,2014-08-10,-1.0,21.0,0.0,229.7
Turku Artukainen,2014,8,11,2014-08-11,-1.0,20.4,7.0,147.3
Turku Artukainen,2014,8,12,2014-08-12,-1.0,19.5,3.0,209.5
Turku Artukainen,2014,8,13,2014-08-13,-1.0,17.9,0.0,181.2
Turku Artukainen,2014,8,14,2014-08-14,-1.0,16.9,0.0,86.7
Turku Artukainen,2014,8,15,2014-08-15,-1.0,18.2,7.0,191.1
Turku Artukainen,2014,8,16,2014-08-16,-1.0,15.7,1.0,175.0
Turku Artukainen,2014,8,17,2014-08-17,-1.0,16.0,1.0,224.9
Turku Artukainen,2014,8,18,2014-08-18,-1.0,15.7,0.0,99.6
Turku Artukainen,2014,8,19,2014-08-19,-1.0,15.0,6.0,78.0
Turku Artukainen,2014,8,20,2014-08-20,-1.0,14.7,7.0,90.2
Turku Artukainen,2014,8,21,2014-08-21,-1.0,14.9,6.0,181.8
Turku Artukainen,2014,8,22,2014-08-22,-1.0,15.2,1.0,147.8
Turku Artukainen,2014,8,23,2014-08-23,-1.0,14.6,3.0,134.8
Turku Artukainen,2014,8,24,2014-08-24,-1.0,14.6,7.0,216.8
Turku Artukainen,2014,8,25,2014-08-25,-1.0,12.3,0.0,65.0
Turku Artukainen,2014,8,26,2014-08-26,-1.0,13.9,8.0,130.9
Turku Artukainen,2014,8,27,2014-08-27,-1.0,14.8,7.0,122.1
Turku Artukainen,2014,8,28,2014-08-28,-1.0,14.6,8.0,133.4
Turku Artukainen,2014,8,29,2014-08-29,-1.0,13.3,1.0,142.8
Turku Artukainen,2014,8,30,2014-08-30,-1.0,12.6,8.0,143.8
Turku Artukainen,2014,8,31,2014-08-31,-1.0,12.4,7.0,161.1
Turku Artukainen,2014,9,1,2014-09-01,-1.0,12.2,6.0,73.0
Turku Artukainen,2014,9,2,2014-09-02,-1.0,14.9,7.0,125.3
Turku Artukainen,2014,9,3,2014-09-03,-1.0,16.6,7.0,145.7
Turku Artukainen,2014,9,4,2014-09-04,-1.0,16.8,0.0,153.7
Turku Artukainen,2014,9,5,2014-09-05,-1.0,16.1,0.0,193.0
Turku Artukainen,2014,9,6,2014-09-06,-1.0,14.0,0.0,149.7
Turku Artukainen,2014,9,7,2014-09-07,-1.0,14.0,0.0,153.6
Turku Artukainen,2014,9,8,2014-09-08,-1.0,16.5,0.0,181.2
Turku Artukainen,2014,9,9,2014-09-09,-1.0,15.9,0.0,85.5
Turku Artukainen,2014,9,10,2014-09-10,-1.0,14.5,7.0,101.4
Turku Artukainen,2014,9,11,2014-09-11,-1.0,14.0,0.0,123.6
Turku Artukainen,2014,9,12,2014-09-12,-1.0,15.4,0.0,124.1
Turku Artukainen,2014,9,13,2014-09-13,-1.0,13.1,0.0,154.8
Turku Artukainen,2014,9,14,2014-09-14,-1.0,11.7,0.0,150.9
Turku Artukainen,2014,9,15,2014-09-15,-1.0,12.1,0.0,142.9
Turku Artukainen,2014,9,16,2014-09-16,-1.0,12.6,0.0,136.6
Turku Artukainen,2014,9,17,2014-09-17,-1.0,12.5,0.0,156.6
Turku Artukainen,2014,9,18,2014-09-18,-1.0,11.9,0.0,143.2
Turku Artukainen,2014,9,19,2014-09-19,-1.0,13.0,0.0,137.8
Turku Artukainen,2014,9,20,2014-09-20,-1.0,14.7,0.0,133.6
Turku Artukainen,2014,9,21,2014-09-21,-1.0,15.5,7.0,101.3
Turku Artukainen,2014,9,22,2014-09-22,-1.0,8.9,7.0,17.2
Turku Artukainen,2014,9,23,2014-09-23,-1.0,3.5,7.0,58.8
Turku Artukainen,2014,9,24,2014-09-24,-1.0,5.7,0.0,124.2
Turku Artukainen,2014,9,25,2014-09-25,-1.0,8.9,8.0,34.1
Turku Artukainen,2014,9,26,2014-09-26,-1.0,12.3,7.0,39.0
Turku Artukainen,2014,9,27,2014-09-27,-1.0,12.0,7.0,123.0
Turku Artukainen,2014,9,28,2014-09-28,-1.0,13.0,0.0,125.8
Turku Artukainen,2014,9,29,2014-09-29,-1.0,11.4,0.0,105.8
Turku Artukainen,2014,9,30,2014-09-30,-1.0,8.6,0.0,113.0
Turku Artukainen,2014,10,1,2014-10-01,-1.0,5.5,0.0,119.3
Turku Artukainen,2014,10,2,2014-10-02,-1.0,10.2,3.0,72.0
Turku Artukainen,2014,10,3,2014-10-03,-1.0,12.5,8.0,52.4
Turku Artukainen,2014,10,4,2014-10-04,-1.0,12.2,8.0,20.1
Turku Artukainen,2014,10,5,2014-10-05,-1.0,9.8,7.0,44.3
Turku Artukainen,2014,10,6,2014-10-06,-1.0,7.0,2.0,14.8
Turku Artukainen,2014,10,7,2014-10-07,-1.0,8.2,8.0,50.0
Turku Artukainen,2014,10,8,2014-10-08,-1.0,9.7,7.0,12.0
Turku Artukainen,2014,10,9,2014-10-09,-1.0,11.3,7.0,39.7
Turku Artukainen,2014,10,10,2014-10-10,-1.0,12.2,8.0,17.0
Turku Artukainen,2014,10,11,2014-10-11,-1.0,11.2,2.0,35.5
Turku Artukainen,2014,10,12,2014-10-12,-1.0,9.3,8.0,21.8
Turku Artukainen,2014,10,13,2014-10-13,-1.0,9.0,8.0,11.0
Turku Artukainen,2014,10,14,2014-10-14,-1.0,8.6,7.0,15.9
Turku Artukainen,2014,10,15,2014-10-15,-1.0,4.0,0.0,28.9
Turku Artukainen,2014,10,16,2014-10-16,-1.0,3.4,8.0,41.5
Turku Artukainen,2014,10,17,2014-10-17,-1.0,1.6,7.0,85.8
Turku Artukainen,2014,10,18,2014-10-18,-1.0,3.2,8.0,83.5
Turku Artukainen,2014,10,19,2014-10-19,-1.0,9.9,8.0,5.1
Turku Artukainen,2014,10,20,2014-10-20,-1.0,6.7,8.0,16.9
Turku Artukainen,2014,10,21,2014-10-21,-1.0,1.8,8.0,11.6
Turku Artukainen,2014,10,22,2014-10-22,-1.0,-1.0,8.0,68.2
Turku Artukainen,2014,10,23,2014-10-23,-1.0,-1.7,3.0,9.9
Turku Artukainen,2014,10,24,2014-10-24,-1.0,3.5,7.0,41.4
Turku Artukainen,2014,10,25,2014-10-25,-1.0,7.4,8.0,17.3
Turku Artukainen,2014,10,26,2014-10-26,-1.0,9.8,8.0,3.3
Turku Artukainen,2014,10,27,2014-10-27,-1.0,11.3,7.0,6.4
Turku Artukainen,2014,10,28,2014-10-28,-1.0,11.9,7.0,6.1
Turku Artukainen,2014,10,29,2014-10-29,-1.0,8.9,0.0,36.7
Turku Artukainen,2014,10,30,2014-10-30,-1.0,4.4,4.0,45.9
Turku Artukainen,2014,10,31,2014-10-31,-1.0,4.7,7.0,24.8
Turku Artukainen,2014,11,1,2014-11-01,-1.0,1.8,0.0,52.8
Turku Artukainen,2014,11,2,2014-11-02,-1.0,8.8,8.0,1.6
Turku Artukainen,2014,11,3,2014-11-03,-1.0,10.1,8.0,2.5
Turku Artukainen,2014,11,4,2014-11-04,-1.0,9.7,6.0,6.3
Turku Artukainen,2014,11,5,2014-11-05,-1.0,1.9,8.0,20.4
Turku Artukainen,2014,11,6,2014-11-06,0.2,-0.2,7.0,4.2
Turku Artukainen,2014,11,7,2014-11-07,-0.4,0.8,8.0,2.8
Turku Artukainen,2014,11,8,2014-11-08,-1.0,1.0,8.0,11.2
Turku Artukainen,2014,11,9,2014-11-09,-1.0,7.4,7.0,8.2
Turku Artukainen,2014,11,10,2014-11-10,-1.0,7.2,7.0,6.0
Turku Artukainen,2014,11,11,2014-11-11,-1.0,8.8,8.0,2.4
Turku Artukainen,2014,11,12,2014-11-12,-1.0,3.6,0.0,21.0
Turku Artukainen,2014,11,13,2014-11-13,-1.0,3.4,8.0,6.5
Turku Artukainen,2014,11,14,2014-11-14,-1.0,3.2,8.0,3.4
Turku Artukainen,2014,11,15,2014-11-15,-1.0,2.9,8.0,5.0
Turku Artukainen,2014,11,16,2014-11-16,-1.0,2.7,8.0,16.6
Turku Artukainen,2014,11,17,2014-11-17,-1.0,1.4,0.0,12.7
Turku Artukainen,2014,11,18,2014-11-18,-1.0,1.7,8.0,5.2
Turku Artukainen,2014,11,19,2014-11-19,-1.0,0.6,8.0,6.3
Turku Artukainen,2014,11,20,2014-11-20,-1.0,0.1,7.0,4.0
Turku Artukainen,2014,11,21,2014-11-21,1.0,-0.5,8.0,1.6
Turku Artukainen,2014,11,22,2014-11-22,5.6,-0.8,8.0,13.0
Turku Artukainen,2014,11,23,2014-11-23,3.9,1.0,8.0,8.0
Turku Artukainen,2014,11,24,2014-11-24,0.6,3.4,1.0,3.2
Turku Artukainen,2014,11,25,2014-11-25,0.0,5.0,8.0,0.7
Turku Artukainen,2014,11,26,2014-11-26,0.0,1.9,9.0,2.3
Turku Artukainen,2014,11,27,2014-11-27,0.0,4.1,9.0,0.3
Turku Artukainen,2014,11,28,2014-11-28,0.0,3.6,7.0,1.5
Turku Artukainen,2014,11,29,2014-11-29,0.0,2.1,7.0,2.5
Turku Artukainen,2014,11,30,2014-11-30,0.0,-0.4,8.0,3.1
Turku Artukainen,2014,12,1,2014-12-01,0.0,-2.3,0.0,13.2
Turku Artukainen,2014,12,2,2014-12-02,0.0,2.1,7.0,2.1
Turku Artukainen,2014,12,3,2014-12-03,0.0,3.0,6.0,9.7
Turku Artukainen,2014,12,4,2014-12-04,0.0,2.3,0.0,9.7
Turku Artukainen,2014,12,5,2014-12-05,0.0,2.9,9.0,1.1
Turku Artukainen,2014,12,6,2014-12-06,0.0,3.6,8.0,0.3
Turku Artukainen,2014,12,7,2014-12-07,0.0,3.5,0.0,2.0
Turku Artukainen,2014,12,8,2014-12-08,0.0,4.6,8.0,0.4
Turku Artukainen,2014,12,9,2014-12-09,0.0,3.7,8.0,3.7
Turku Artukainen,2014,12,10,2014-12-10,0.0,4.7,7.0,1.1
Turku Artukainen,2014,12,11,2014-12-11,0.0,3.8,7.0,0.3
Turku Artukainen,2014,12,12,2014-12-12,0.0,2.5,8.0,-0.6
Turku Artukainen,2014,12,13,2014-12-13,1.7,1.0,8.0,5.0
Turku Artukainen,2014,12,14,2014-12-14,1.9,1.9,8.0,3.4
Turku Artukainen,2014,12,15,2014-12-15,0.0,4.5,7.0,-0.5
Turku Artukainen,2014,12,16,2014-12-16,0.0,3.0,8.0,10.8
Turku Artukainen,2014,12,17,2014-12-17,0.0,0.7,8.0,9.3
Turku Artukainen,2014,12,18,2014-12-18,0.0,1.4,7.0,5.6
Turku Artukainen,2014,12,19,2014-12-19,0.0,3.8,7.0,0.7
Turku Artukainen,2014,12,20,2014-12-20,0.0,1.5,7.0,4.6
Turku Artukainen,2014,12,21,2014-12-21,0.0,0.7,7.0,5.3
Turku Artukainen,2014,12,22,2014-12-22,3.0,-1.8,8.0,7.6
Turku Artukainen,2014,12,23,2014-12-23,8.6,-4.4,8.0,4.7
Turku Artukainen,2014,12,24,2014-12-24,7.9,-4.0,8.0,3.0
Turku Artukainen,2014,12,25,2014-12-25,7.6,-11.9,1.0,12.1
Turku Artukainen,2014,12,26,2014-12-26,7.0,-1.8,0.0,7.0
Turku Artukainen,2014,12,27,2014-12-27,7.0,-7.6,1.0,7.9
Turku Artukainen,2014,12,28,2014-12-28,7.6,-9.3,8.0,4.9
Turku Artukainen,2014,12,29,2014-12-29,8.1,-12.3,8.0,13.1
Turku Artukainen,2014,12,30,2014-12-30,9.1,0.9,8.0,3.9
Turku Artukainen,2014,12,31,2014-12-31,8.0,3.5,7.0,7.6
Turku Artukainen,2015,1,1,2015-01-01,7.2,2.8,7.0,3.6
Turku Artukainen,2015,1,2,2015-01-02,1.3,4.4,7.0,0.3
Turku Artukainen,2015,1,3,2015-01-03,0.0,2.5,1.0,2.4
Turku Artukainen,2015,1,4,2015-01-04,1.1,-0.3,8.0,4.1
Turku Artukainen,2015,1,5,2015-01-05,2.1,-8.1,8.0,12.5
Turku Artukainen,2015,1,6,2015-01-06,3.0,-9.5,7.0,15.8
Turku Artukainen,2015,1,7,2015-01-07,4.0,1.0,8.0,7.3
Turku Artukainen,2015,1,8,2015-01-08,1.7,2.6,7.0,1.9
Turku Artukainen,2015,1,9,2015-01-09,0.0,1.1,3.0,3.5
Turku Artukainen,2015,1,10,2015-01-10,0.4,-0.3,8.0,4.5
Turku Artukainen,2015,1,11,2015-01-11,7.4,-5.2,8.0,6.1
Turku Artukainen,2015,1,12,2015-01-12,7.1,-8.6,7.0,9.2
Turku Artukainen,2015,1,13,2015-01-13,10.1,2.1,8.0,6.8
Turku Artukainen,2015,1,14,2015-01-14,7.7,1.9,8.0,10.3
Turku Artukainen,2015,1,15,2015-01-15,6.9,2.4,7.0,14.7
Turku Artukainen,2015,1,16,2015-01-16,5.8,3.4,7.0,2.9
Turku Artukainen,2015,1,17,2015-01-17,3.0,3.3,2.0,5.1
Turku Artukainen,2015,1,18,2015-01-18,0.1,1.8,8.0,5.7
Turku Artukainen,2015,1,19,2015-01-19,0.0,-0.8,7.0,7.4
Turku Artukainen,2015,1,20,2015-01-20,0.0,-1.8,8.0,6.9
Turku Artukainen,2015,1,21,2015-01-21,0.4,-2.5,7.0,3.6
Turku Artukainen,2015,1,22,2015-01-22,1.4,-5.9,8.0,4.1
Turku Artukainen,2015,1,23,2015-01-23,3.5,-4.1,8.0,7.3
Turku Artukainen,2015,1,24,2015-01-24,4.0,-0.2,7.0,9.5
Turku Artukainen,2015,1,25,2015-01-25,4.0,0.7,8.0,6.3
Turku Artukainen,2015,1,26,2015-01-26,4.0,0.9,8.0,11.4
Turku Artukainen,2015,1,27,2015-01-27,3.9,0.9,8.0,13.3
Turku Artukainen,2015,1,28,2015-01-28,3.5,1.5,8.0,11.0
Turku Artukainen,2015,1,29,2015-01-29,1.3,1.3,8.0,2.9
Turku Artukainen,2015,1,30,2015-01-30,2.8,0.7,7.0,15.4
Turku Artukainen,2015,1,31,2015-01-31,2.9,0.7,7.0,4.3
Turku Artukainen,2015,2,1,2015-02-01,6.0,0.0,8.0,13.4
Turku Artukainen,2015,2,2,2015-02-02,8.9,-0.2,8.0,9.4
Turku Artukainen,2015,2,3,2015-02-03,11.7,-0.2,8.0,19.1
Turku Artukainen,2015,2,4,2015-02-04,13.2,-1.9,7.0,13.1
Turku Artukainen,2015,2,5,2015-02-05,12.2,-1.9,7.0,17.7
Turku Artukainen,2015,2,6,2015-02-06,12.4,1.0,7.0,33.0
Turku Artukainen,2015,2,7,2015-02-07,11.6,1.7,7.0,17.4
Turku Artukainen,2015,2,8,2015-02-08,10.0,-2.4,7.0,29.8
Turku Artukainen,2015,2,9,2015-02-09,9.6,0.4,8.0,18.5
Turku Artukainen,2015,2,10,2015-02-10,8.5,4.5,7.0,54.2
Turku Artukainen,2015,2,11,2015-02-11,8.0,2.1,4.0,54.4
Turku Artukainen,2015,2,12,2015-02-12,8.0,1.0,4.0,12.1
Turku Artukainen,2015,2,13,2015-02-13,7.6,-0.5,0.0,28.4
Turku Artukainen,2015,2,14,2015-02-14,7.1,0.4,8.0,17.3
Turku Artukainen,2015,2,15,2015-02-15,7.3,-5.6,0.0,69.2
Turku Artukainen,2015,2,16,2015-02-16,8.0,-3.1,0.0,69.8
