Observation station,Year,Month,Day,Date,Snow depth mean [cm],Average temperature [°C],cloud_code,Global radiation mean [W/m2]
Sotkamo Kuolaniemi,2019,10,25,2019-10-25,-1.0,8.5,8.0,18.0
Sotkamo Kuolaniemi,2019,10,26,2019-10-26,-1.0,2.3,7.0,11.1
Sotkamo Kuolaniemi,2019,10,27,2019-10-27,2.0,-1.3,8.0,13.3
Sotkamo Kuolaniemi,2019,10,28,2019-10-28,2.0,-4.0,8.0,19.7
Sotkamo Kuolaniemi,2019,10,29,2019-10-29,4.0,-5.1,7.0,21.3
Sotkamo Kuolaniemi,2019,10,30,2019-10-30,4.0,-5.2,8.0,14.8
Sotkamo Kuolaniemi,2019,10,31,2019-10-31,11.0,-1.4,7.0,12.7
Sotkamo Kuolaniemi,2019,11,1,2019-11-01,10.0,-5.1,8.0,14.9
Sotkamo Kuolaniemi,2019,11,2,2019-11-02,9.0,-2.6,8.0,10.9
Sotkamo Kuolaniemi,2019,11,3,2019-11-03,16.0,-0.9,8.0,11.5
Sotkamo Kuolaniemi,2019,11,4,2019-11-04,16.0,-7.1,8.0,31.2
Sotkamo Kuolaniemi,2019,11,5,2019-11-05,15.0,-12.4,7.0,27.7
Sotkamo Kuolaniemi,2019,11,6,2019-11-06,15.0,-12.0,7.0,18.8
Sotkamo Kuolaniemi,2019,11,7,2019-11-07,15.0,-9.3,8.0,11.1
Sotkamo Kuolaniemi,2019,11,8,2019-11-08,15.0,-6.8,8.0,7.9
Sotkamo Kuolaniemi,2019,11,9,2019-11-09,15.0,-4.3,8.0,6.5
Sotkamo Kuolaniemi,2019,11,10,2019-11-10,22.0,-3.1,8.0,6.4
Sotkamo Kuolaniemi,2019,11,11,2019-11-11,27.0,-2.4,8.0,5.8
Sotkamo Kuolaniemi,2019,11,12,2019-11-12,26.0,-3.5,8.0,9.2
Sotkamo Kuolaniemi,2019,11,13,2019-11-13,27.0,-1.0,8.0,6.4
Sotkamo Kuolaniemi,2019,11,14,2019-11-14,25.0,1.9,8.0,4.0
Sotkamo Kuolaniemi,2019,11,15,2019-11-15,19.0,0.1,8.0,7.6
Sotkamo Kuolaniemi,2019,11,16,2019-11-16,18.0,-1.1,8.0,7.6
Sotkamo Kuolaniemi,2019,11,17,2019-11-17,19.0,-2.3,8.0,3.9
Sotkamo Kuolaniemi,2019,11,18,2019-11-18,23.0,0.3,9.0,5.2
Sotkamo Kuolaniemi,2019,11,19,2019-11-19,19.0,1.9,7.0,2.3
Sotkamo Kuolaniemi,2019,11,20,2019-11-20,11.0,2.6,8.0,1.7
Sotkamo Kuolaniemi,2019,11,21,2019-11-21,6.0,2.0,8.0,2.7
Sotkamo Kuolaniemi,2019,11,22,2019-11-22,4.0,0.5,8.0,3.7
Sotkamo Kuolaniemi,2019,11,23,2019-11-23,3.0,-2.2,8.0,1.6
Sotkamo Kuolaniemi,2019,11,24,2019-11-24,4.0,-3.2,8.0,4.3
Sotkamo Kuolaniemi,2019,11,25,2019-11-25,4.0,-3.3,8.0,2.6
Sotkamo Kuolaniemi,2019,11,26,2019-11-26,5.0,-0.9,7.0,3.2
Sotkamo Kuolaniemi,2019,11,27,2019-11-27,12.0,-8.2,7.0,6.5
Sotkamo Kuolaniemi,2019,11,28,2019-11-28,15.0,-4.1,8.0,2.6
Sotkamo Kuolaniemi,2019,11,29,2019-11-29,18.0,-1.8,8.0,2.1
Sotkamo Kuolaniemi,2019,11,30,2019-11-30,25.0,-6.8,7.0,4.3
Sotkamo Kuolaniemi,2019,12,1,2019-12-01,25.0,-6.2,0.0,6.3
Sotkamo Kuolaniemi,2019,12,2,2019-12-02,23.0,-3.8,7.0,4.3
Sotkamo Kuolaniemi,2019,12,3,2019-12-03,23.0,-5.1,3.0,5.9
Sotkamo Kuolaniemi,2019,12,4,2019-12-04,26.0,0.2,8.0,2.7
Sotkamo Kuolaniemi,2019,12,5,2019-12-05,24.0,1.7,7.0,2.9
Sotkamo Kuolaniemi,2019,12,6,2019-12-06,20.0,0.1,8.0,1.8
Sotkamo Kuolaniemi,2019,12,7,2019-12-07,19.0,-0.2,8.0,2.2
Sotkamo Kuolaniemi,2019,12,8,2019-12-08,26.0,-1.8,8.0,2.6
Sotkamo Kuolaniemi,2019,12,9,2019-12-09,32.0,-2.0,8.0,2.4
Sotkamo Kuolaniemi,2019,12,10,2019-12-10,31.0,-10.8,8.0,3.6
Sotkamo Kuolaniemi,2019,12,11,2019-12-11,29.0,-4.8,0.0,1.3
Sotkamo Kuolaniemi,2019,12,12,2019-12-12,28.0,-0.2,8.0,1.8
Sotkamo Kuolaniemi,2019,12,13,2019-12-13,27.0,-0.7,8.0,1.0
Sotkamo Kuolaniemi,2019,12,14,2019-12-14,27.0,0.0,8.0,0.8
Sotkamo Kuolaniemi,2019,12,15,2019-12-15,26.0,-0.2,8.0,0.9
Sotkamo Kuolaniemi,2019,12,16,2019-12-16,31.0,-1.5,8.0,2.8
Sotkamo Kuolaniemi,2019,12,17,2019-12-17,30.0,-0.6,8.0,2.2
Sotkamo Kuolaniemi,2019,12,18,2019-12-18,30.0,-2.5,8.0,1.6
Sotkamo Kuolaniemi,2019,12,19,2019-12-19,29.0,-3.5,8.0,2.2
Sotkamo Kuolaniemi,2019,12,20,2019-12-20,29.0,-2.3,8.0,1.5
Sotkamo Kuolaniemi,2019,12,21,2019-12-21,28.0,0.0,8.0,1.7
Sotkamo Kuolaniemi,2019,12,22,2019-12-22,27.0,-0.4,7.0,1.8
Sotkamo Kuolaniemi,2019,12,23,2019-12-23,29.0,0.3,8.0,1.5
Sotkamo Kuolaniemi,2019,12,24,2019-12-24,27.0,-0.8,8.0,1.9
Sotkamo Kuolaniemi,2019,12,25,2019-12-25,27.0,-2.1,9.0,1.8
Sotkamo Kuolaniemi,2019,12,26,2019-12-26,29.0,-4.0,8.0,1.5
Sotkamo Kuolaniemi,2019,12,27,2019-12-27,30.0,-8.0,1.0,2.3
Sotkamo Kuolaniemi,2019,12,28,2019-12-28,28.0,-14.6,2.0,3.4
Sotkamo Kuolaniemi,2019,12,29,2019-12-29,29.0,-3.5,5.0,0.7
Sotkamo Kuolaniemi,2019,12,30,2019-12-30,31.0,2.0,8.0,2.4
Sotkamo Kuolaniemi,2019,12,31,2019-12-31,28.0,-3.6,8.0,2.4
Sotkamo Kuolaniemi,2020,1,1,2020-01-01,28.0,-2.6,1.0,2.1
Sotkamo Kuolaniemi,2020,1,2,2020-01-02,30.0,3.2,7.0,3.4
Sotkamo Kuolaniemi,2020,1,3,2020-01-03,27.0,2.1,0.0,1.0
Sotkamo Kuolaniemi,2020,1,4,2020-01-04,23.0,-2.5,7.0,1.1
Sotkamo Kuolaniemi,2020,1,5,2020-01-05,24.0,-7.8,7.0,4.5
Sotkamo Kuolaniemi,2020,1,6,2020-01-06,25.0,-2.4,7.0,2.3
Sotkamo Kuolaniemi,2020,1,7,2020-01-07,24.0,1.1,8.0,
Sotkamo Kuolaniemi,2020,1,8,2020-01-08,22.0,2.4,8.0,
Sotkamo Kuolaniemi,2020,1,9,2020-01-09,18.0,-0.1,0.0,
Sotkamo Kuolaniemi,2020,1,10,2020-01-10,17.0,-2.5,0.0,
Sotkamo Kuolaniemi,2020,1,11,2020-01-11,17.0,-3.4,8.0,
Sotkamo Kuolaniemi,2020,1,12,2020-01-12,19.0,0.6,8.0,
Sotkamo Kuolaniemi,2020,1,13,2020-01-13,18.0,-2.5,0.0,
Sotkamo Kuolaniemi,2020,1,14,2020-01-14,18.0,-0.3,7.0,3.1
Sotkamo Kuolaniemi,2020,1,15,2020-01-15,19.0,1.2,8.0,2.0
Sotkamo Kuolaniemi,2020,1,16,2020-01-16,22.0,0.1,8.0,3.3
Sotkamo Kuolaniemi,2020,1,17,2020-01-17,22.0,0.8,8.0,3.1
Sotkamo Kuolaniemi,2020,1,18,2020-01-18,23.0,0.8,8.0,1.6
Sotkamo Kuolaniemi,2020,1,19,2020-01-19,22.0,-0.1,8.0,4.0
Sotkamo Kuolaniemi,2020,1,20,2020-01-20,21.0,-0.8,8.0,3.1
Sotkamo Kuolaniemi,2020,1,21,2020-01-21,17.0,2.3,8.0,9.8
Sotkamo Kuolaniemi,2020,1,22,2020-01-22,16.0,-4.2,7.0,10.9
Sotkamo Kuolaniemi,2020,1,23,2020-01-23,16.0,-6.2,2.0,13.0
Sotkamo Kuolaniemi,2020,1,24,2020-01-24,23.0,-1.5,8.0,14.2
Sotkamo Kuolaniemi,2020,1,25,2020-01-25,28.0,-5.9,8.0,8.6
Sotkamo Kuolaniemi,2020,1,26,2020-01-26,26.0,-12.0,0.0,12.7
Sotkamo Kuolaniemi,2020,1,27,2020-01-27,25.0,-19.0,9.0,9.0
Sotkamo Kuolaniemi,2020,1,28,2020-01-28,28.0,-9.5,8.0,6.8
Sotkamo Kuolaniemi,2020,1,29,2020-01-29,30.0,-8.5,8.0,7.0
Sotkamo Kuolaniemi,2020,1,30,2020-01-30,30.0,-7.1,8.0,6.7
Sotkamo Kuolaniemi,2020,1,31,2020-01-31,30.0,-9.5,8.0,11.9
Sotkamo Kuolaniemi,2020,2,1,2020-02-01,31.0,-8.9,8.0,7.9
Sotkamo Kuolaniemi,2020,2,2,2020-02-02,34.0,-4.5,7.0,9.5
Sotkamo Kuolaniemi,2020,2,3,2020-02-03,36.0,-7.3,8.0,12.9
Sotkamo Kuolaniemi,2020,2,4,2020-02-04,34.0,-13.2,7.0,26.6
Sotkamo Kuolaniemi,2020,2,5,2020-02-05,34.0,-9.3,7.0,20.2
Sotkamo Kuolaniemi,2020,2,6,2020-02-06,34.0,-9.7,7.0,25.0
Sotkamo Kuolaniemi,2020,2,7,2020-02-07,33.0,-9.7,0.0,17.6
Sotkamo Kuolaniemi,2020,2,8,2020-02-08,34.0,-3.7,8.0,19.5
Sotkamo Kuolaniemi,2020,2,9,2020-02-09,34.0,0.2,8.0,10.7
Sotkamo Kuolaniemi,2020,2,10,2020-02-10,32.0,1.6,8.0,4.5
Sotkamo Kuolaniemi,2020,2,11,2020-02-11,27.0,1.1,8.0,14.9
Sotkamo Kuolaniemi,2020,2,12,2020-02-12,28.0,0.7,7.0,15.5
Sotkamo Kuolaniemi,2020,2,13,2020-02-13,28.0,0.4,8.0,20.0
Sotkamo Kuolaniemi,2020,2,14,2020-02-14,30.0,-2.5,8.0,15.2
Sotkamo Kuolaniemi,2020,2,15,2020-02-15,30.0,-3.3,7.0,15.7
Sotkamo Kuolaniemi,2020,2,16,2020-02-16,32.0,0.6,8.0,11.2
Sotkamo Kuolaniemi,2020,2,17,2020-02-17,26.0,2.7,8.0,20.7
Sotkamo Kuolaniemi,2020,2,18,2020-02-18,24.0,1.9,7.0,16.7
Sotkamo Kuolaniemi,2020,2,19,2020-02-19,22.0,-0.9,7.0,24.7
Sotkamo Kuolaniemi,2020,2,20,2020-02-20,22.0,-8.8,0.0,57.5
Sotkamo Kuolaniemi,2020,2,21,2020-02-21,22.0,-1.1,5.0,18.0
Sotkamo Kuolaniemi,2020,2,22,2020-02-22,24.0,1.3,5.0,14.4
Sotkamo Kuolaniemi,2020,2,23,2020-02-23,24.0,-0.3,8.0,30.2
Sotkamo Kuolaniemi,2020,2,24,2020-02-24,26.0,-2.0,4.0,25.8
Sotkamo Kuolaniemi,2020,2,25,2020-02-25,29.0,-6.1,8.0,67.4
Sotkamo Kuolaniemi,2020,2,26,2020-02-26,27.0,-11.5,5.0,72.8
Sotkamo Kuolaniemi,2020,2,27,2020-02-27,28.0,-14.6,0.0,74.4
Sotkamo Kuolaniemi,2020,2,28,2020-02-28,28.0,-13.3,0.0,77.5
Sotkamo Kuolaniemi,2020,2,29,2020-02-29,28.0,-11.6,0.0,69.0
Sotkamo Kuolaniemi,2020,3,1,2020-03-01,27.0,-8.8,0.0,41.0
Sotkamo Kuolaniemi,2020,3,2,2020-03-02,32.0,-8.2,8.0,55.4
Sotkamo Kuolaniemi,2020,3,3,2020-03-03,31.0,-8.3,7.0,75.9
Sotkamo Kuolaniemi,2020,3,4,2020-03-04,31.0,-8.5,1.0,81.5
Sotkamo Kuolaniemi,2020,3,5,2020-03-05,34.0,-1.6,8.0,30.0
Sotkamo Kuolaniemi,2020,3,6,2020-03-06,35.0,-2.7,7.0,32.0
Sotkamo Kuolaniemi,2020,3,7,2020-03-07,35.0,-2.6,0.0,95.1
Sotkamo Kuolaniemi,2020,3,8,2020-03-08,34.0,-4.5,0.0,79.8
Sotkamo Kuolaniemi,2020,3,9,2020-03-09,34.0,2.8,7.0,29.1
Sotkamo Kuolaniemi,2020,3,10,2020-03-10,26.0,2.1,8.0,20.7
Sotkamo Kuolaniemi,2020,3,11,2020-03-11,27.0,0.6,8.0,35.7
Sotkamo Kuolaniemi,2020,3,12,2020-03-12,25.0,0.3,7.0,35.0
Sotkamo Kuolaniemi,2020,3,13,2020-03-13,25.0,-3.4,7.0,38.5
Sotkamo Kuolaniemi,2020,3,14,2020-03-14,25.0,-8.8,0.0,113.5
Sotkamo Kuolaniemi,2020,3,15,2020-03-15,25.0,-4.7,0.0,41.1
Sotkamo Kuolaniemi,2020,3,16,2020-03-16,26.0,-0.5,8.0,77.4
Sotkamo Kuolaniemi,2020,3,17,2020-03-17,25.0,-2.1,0.0,54.8
Sotkamo Kuolaniemi,2020,3,18,2020-03-18,31.0,1.5,8.0,109.2
Sotkamo Kuolaniemi,2020,3,19,2020-03-19,26.0,-0.6,0.0,114.3
Sotkamo Kuolaniemi,2020,3,20,2020-03-20,26.0,-6.1,0.0,142.2
Sotkamo Kuolaniemi,2020,3,21,2020-03-21,26.0,-6.7,5.0,145.9
Sotkamo Kuolaniemi,2020,3,22,2020-03-22,26.0,-5.1,0.0,129.0
Sotkamo Kuolaniemi,2020,3,23,2020-03-23,26.0,-0.2,3.0,139.2
Sotkamo Kuolaniemi,2020,3,24,2020-03-24,26.0,2.3,8.0,114.2
Sotkamo Kuolaniemi,2020,3,25,2020-03-25,26.0,4.2,2.0,105.3
Sotkamo Kuolaniemi,2020,3,26,2020-03-26,22.0,3.2,7.0,128.5
Sotkamo Kuolaniemi,2020,3,27,2020-03-27,21.0,3.6,0.0,153.4
Sotkamo Kuolaniemi,2020,3,28,2020-03-28,18.0,0.9,8.0,125.0
Sotkamo Kuolaniemi,2020,3,29,2020-03-29,18.0,-4.2,5.0,177.2
Sotkamo Kuolaniemi,2020,3,30,2020-03-30,17.0,-5.5,5.0,173.7
Sotkamo Kuolaniemi,2020,3,31,2020-03-31,18.0,-4.8,0.0,57.7
Sotkamo Kuolaniemi,2020,4,1,2020-04-01,19.0,-2.9,7.0,94.6
Sotkamo Kuolaniemi,2020,4,2,2020-04-02,19.0,-4.9,0.0,143.9
Sotkamo Kuolaniemi,2020,4,3,2020-04-03,27.0,-1.3,8.0,75.8
Sotkamo Kuolaniemi,2020,4,4,2020-04-04,29.0,-2.7,7.0,162.4
Sotkamo Kuolaniemi,2020,4,5,2020-04-05,28.0,-3.6,0.0,198.0
Sotkamo Kuolaniemi,2020,4,6,2020-04-06,27.0,-3.6,1.0,144.5
Sotkamo Kuolaniemi,2020,4,7,2020-04-07,26.0,4.0,8.0,147.6
Sotkamo Kuolaniemi,2020,4,8,2020-04-08,19.0,4.8,7.0,146.4
Sotkamo Kuolaniemi,2020,4,9,2020-04-09,15.0,2.2,7.0,134.1
Sotkamo Kuolaniemi,2020,4,10,2020-04-10,14.0,-2.1,1.0,169.6
Sotkamo Kuolaniemi,2020,4,11,2020-04-11,14.0,-2.0,0.0,222.7
Sotkamo Kuolaniemi,2020,4,12,2020-04-12,14.0,-1.9,0.0,95.0
Sotkamo Kuolaniemi,2020,4,13,2020-04-13,17.0,0.0,8.0,117.9
Sotkamo Kuolaniemi,2020,4,14,2020-04-14,17.0,-0.5,6.0,149.4
Sotkamo Kuolaniemi,2020,4,15,2020-04-15,17.0,-0.4,0.0,163.0
Sotkamo Kuolaniemi,2020,4,16,2020-04-16,16.0,0.8,7.0,203.3
Sotkamo Kuolaniemi,2020,4,17,2020-04-17,15.0,0.8,8.0,102.9
Sotkamo Kuolaniemi,2020,4,18,2020-04-18,15.0,1.1,6.0,108.6
Sotkamo Kuolaniemi,2020,4,19,2020-04-19,15.0,2.4,0.0,133.1
Sotkamo Kuolaniemi,2020,4,20,2020-04-20,13.0,4.5,7.0,93.7
Sotkamo Kuolaniemi,2020,4,21,2020-04-21,10.0,4.1,4.0,130.2
Sotkamo Kuolaniemi,2020,4,22,2020-04-22,7.0,2.4,0.0,188.9
Sotkamo Kuolaniemi,2020,4,23,2020-04-23,5.0,1.7,0.0,243.9
Sotkamo Kuolaniemi,2020,4,24,2020-04-24,2.0,-0.3,7.0,193.8
Sotkamo Kuolaniemi,2020,4,25,2020-04-25,-1.0,-0.2,0.0,183.2
Sotkamo Kuolaniemi,2020,4,26,2020-04-26,-1.0,0.4,1.0,149.2
Sotkamo Kuolaniemi,2020,4,27,2020-04-27,-1.0,1.2,0.0,222.5
Sotkamo Kuolaniemi,2020,4,28,2020-04-28,-1.0,0.7,6.0,228.7
Sotkamo Kuolaniemi,2020,4,29,2020-04-29,-1.0,-0.2,6.0,166.0
Sotkamo Kuolaniemi,2020,4,30,2020-04-30,-1.0,-0.8,7.0,190.0
Sotkamo Kuolaniemi,2020,5,1,2020-05-01,-1.0,1.0,1.0,265.4
Sotkamo Kuolaniemi,2020,5,2,2020-05-02,-1.0,5.0,7.0,166.4
Sotkamo Kuolaniemi,2020,5,3,2020-05-03,-1.0,4.7,7.0,62.1
Sotkamo Kuolaniemi,2020,5,4,2020-05-04,-1.0,4.5,7.0,140.5
Sotkamo Kuolaniemi,2020,5,5,2020-05-05,-1.0,6.4,0.0,294.4
Sotkamo Kuolaniemi,2020,5,6,2020-05-06,-1.0,4.6,0.0,172.8
Sotkamo Kuolaniemi,2020,5,7,2020-05-07,-1.0,4.6,4.0,257.1
Sotkamo Kuolaniemi,2020,5,8,2020-05-08,-1.0,4.6,0.0,216.7
Sotkamo Kuolaniemi,2020,5,9,2020-05-09,-1.0,2.8,7.0,
Sotkamo Kuolaniemi,2020,5,10,2020-05-10,-1.0,6.4,0.0,
Sotkamo Kuolaniemi,2020,5,11,2020-05-11,-1.0,1.4,7.0,
Sotkamo Kuolaniemi,2020,5,12,2020-05-12,4.0,2.0,7.0,245.7
Sotkamo Kuolaniemi,2020,5,13,2020-05-13,-1.0,3.8,2.0,307.1
Sotkamo Kuolaniemi,2020,5,14,2020-05-14,-1.0,3.2,0.0,263.9
Sotkamo Kuolaniemi,2020,5,15,2020-05-15,-1.0,2.3,0.0,229.9
Sotkamo Kuolaniemi,2020,5,16,2020-05-16,-1.0,3.5,5.0,199.7
Sotkamo Kuolaniemi,2020,5,17,2020-05-17,-1.0,5.6,7.0,175.4
Sotkamo Kuolaniemi,2020,5,18,2020-05-18,-1.0,6.2,0.0,252.5
Sotkamo Kuolaniemi,2020,5,19,2020-05-19,-1.0,4.5,7.0,181.5
Sotkamo Kuolaniemi,2020,5,20,2020-05-20,-1.0,6.4,7.0,298.3
Sotkamo Kuolaniemi,2020,5,21,2020-05-21,-1.0,7.7,7.0,290.5
Sotkamo Kuolaniemi,2020,5,22,2020-05-22,-1.0,7.9,0.0,336.1
Sotkamo Kuolaniemi,2020,5,23,2020-05-23,-1.0,11.3,0.0,315.0
Sotkamo Kuolaniemi,2020,5,24,2020-05-24,-1.0,12.4,0.0,316.1
Sotkamo Kuolaniemi,2020,5,25,2020-05-25,-1.0,12.9,0.0,316.1
Sotkamo Kuolaniemi,2020,5,26,2020-05-26,-1.0,15.0,0.0,332.7
Sotkamo Kuolaniemi,2020,5,27,2020-05-27,-1.0,13.4,8.0,219.5
Sotkamo Kuolaniemi,2020,5,28,2020-05-28,-1.0,10.6,7.0,317.9
Sotkamo Kuolaniemi,2020,5,29,2020-05-29,-1.0,10.6,0.0,198.0
Sotkamo Kuolaniemi,2020,5,30,2020-05-30,-1.0,12.2,7.0,298.7
Sotkamo Kuolaniemi,2020,5,31,2020-05-31,-1.0,12.0,0.0,270.0
Sotkamo Kuolaniemi,2020,6,1,2020-06-01,-1.0,11.9,7.0,155.5
Sotkamo Kuolaniemi,2020,6,2,2020-06-02,-1.0,14.3,0.0,326.0
Sotkamo Kuolaniemi,2020,6,3,2020-06-03,-1.0,16.3,0.0,277.1
Sotkamo Kuolaniemi,2020,6,4,2020-06-04,-1.0,16.2,5.0,317.9
Sotkamo Kuolaniemi,2020,6,5,2020-06-05,-1.0,13.0,8.0,73.6
Sotkamo Kuolaniemi,2020,6,6,2020-06-06,-1.0,15.0,7.0,174.5
Sotkamo Kuolaniemi,2020,6,7,2020-06-07,-1.0,13.6,7.0,158.3
Sotkamo Kuolaniemi,2020,6,8,2020-06-08,-1.0,16.0,1.0,261.8
Sotkamo Kuolaniemi,2020,6,9,2020-06-09,-1.0,16.5,8.0,278.6
Sotkamo Kuolaniemi,2020,6,10,2020-06-10,-1.0,16.0,0.0,351.3
Sotkamo Kuolaniemi,2020,6,11,2020-06-11,-1.0,15.2,4.0,242.1
Sotkamo Kuolaniemi,2020,6,12,2020-06-12,-1.0,16.9,6.0,317.4
Sotkamo Kuolaniemi,2020,6,13,2020-06-13,-1.0,18.9,0.0,350.5
Sotkamo Kuolaniemi,2020,6,14,2020-06-14,-1.0,21.1,0.0,341.4
Sotkamo Kuolaniemi,2020,6,15,2020-06-15,-1.0,21.7,0.0,328.1
Sotkamo Kuolaniemi,2020,6,16,2020-06-16,-1.0,18.4,8.0,354.0
Sotkamo Kuolaniemi,2020,6,17,2020-06-17,-1.0,17.4,0.0,358.5
Sotkamo Kuolaniemi,2020,6,18,2020-06-18,-1.0,17.1,0.0,142.6
Sotkamo Kuolaniemi,2020,6,19,2020-06-19,-1.0,17.7,6.0,224.9
Sotkamo Kuolaniemi,2020,6,20,2020-06-20,-1.0,15.7,5.0,326.0
Sotkamo Kuolaniemi,2020,6,21,2020-06-21,-1.0,16.6,0.0,353.2
Sotkamo Kuolaniemi,2020,6,22,2020-06-22,-1.0,19.9,0.0,349.4
Sotkamo Kuolaniemi,2020,6,23,2020-06-23,-1.0,19.4,0.0,321.4
Sotkamo Kuolaniemi,2020,6,24,2020-06-24,-1.0,21.4,0.0,294.0
Sotkamo Kuolaniemi,2020,6,25,2020-06-25,-1.0,21.6,0.0,305.6
Sotkamo Kuolaniemi,2020,6,26,2020-06-26,-1.0,20.6,4.0,281.0
Sotkamo Kuolaniemi,2020,6,27,2020-06-27,-1.0,17.4,5.0,329.8
Sotkamo Kuolaniemi,2020,6,28,2020-06-28,-1.0,14.2,0.0,345.9
Sotkamo Kuolaniemi,2020,6,29,2020-06-29,-1.0,16.8,0.0,333.4
Sotkamo Kuolaniemi,2020,6,30,2020-06-30,-1.0,13.8,7.0,41.4
Sotkamo Kuolaniemi,2020,7,1,2020-07-01,-1.0,13.7,8.0,122.9
Sotkamo Kuolaniemi,2020,7,2,2020-07-02,-1.0,14.2,7.0,293.7
Sotkamo Kuolaniemi,2020,7,3,2020-07-03,-1.0,12.6,0.0,178.2
Sotkamo Kuolaniemi,2020,7,4,2020-07-04,-1.0,13.6,0.0,238.2
Sotkamo Kuolaniemi,2020,7,5,2020-07-05,-1.0,12.8,8.0,206.3
Sotkamo Kuolaniemi,2020,7,6,2020-07-06,-1.0,13.1,3.0,195.6
Sotkamo Kuolaniemi,2020,7,7,2020-07-07,-1.0,14.6,7.0,196.4
Sotkamo Kuolaniemi,2020,7,8,2020-07-08,-1.0,15.1,1.0,221.3
Sotkamo Kuolaniemi,2020,7,9,2020-07-09,-1.0,13.0,2.0,200.1
Sotkamo Kuolaniemi,2020,7,10,2020-07-10,-1.0,11.5,0.0,211.8
Sotkamo Kuolaniemi,2020,7,11,2020-07-11,-1.0,14.2,1.0,240.0
Sotkamo Kuolaniemi,2020,7,12,2020-07-12,-1.0,15.3,1.0,291.5
Sotkamo Kuolaniemi,2020,7,13,2020-07-13,-1.0,14.1,3.0,236.1
Sotkamo Kuolaniemi,2020,7,14,2020-07-14,-1.0,11.8,7.0,138.5
Sotkamo Kuolaniemi,2020,7,15,2020-07-15,-1.0,15.4,0.0,282.4
Sotkamo Kuolaniemi,2020,7,16,2020-07-16,-1.0,16.3,0.0,327.2
Sotkamo Kuolaniemi,2020,7,17,2020-07-17,-1.0,17.6,0.0,303.2
Sotkamo Kuolaniemi,2020,7,18,2020-07-18,-1.0,20.9,0.0,285.0
Sotkamo Kuolaniemi,2020,7,19,2020-07-19,-1.0,19.5,0.0,278.5
Sotkamo Kuolaniemi,2020,7,20,2020-07-20,-1.0,19.9,0.0,252.5
Sotkamo Kuolaniemi,2020,7,21,2020-07-21,-1.0,19.0,3.0,262.1
Sotkamo Kuolaniemi,2020,7,22,2020-07-22,-1.0,15.6,7.0,47.0
Sotkamo Kuolaniemi,2020,7,23,2020-07-23,-1.0,12.8,8.0,94.3
Sotkamo Kuolaniemi,2020,7,24,2020-07-24,-1.0,13.2,3.0,200.4
Sotkamo Kuolaniemi,2020,7,25,2020-07-25,-1.0,13.9,7.0,111.6
Sotkamo Kuolaniemi,2020,7,26,2020-07-26,-1.0,14.8,7.0,187.8
Sotkamo Kuolaniemi,2020,7,27,2020-07-27,-1.0,16.0,0.0,212.7
Sotkamo Kuolaniemi,2020,7,28,2020-07-28,-1.0,18.0,7.0,258.4
Sotkamo Kuolaniemi,2020,7,29,2020-07-29,-1.0,16.1,0.0,53.6
Sotkamo Kuolaniemi,2020,7,30,2020-07-30,-1.0,14.4,8.0,50.0
Sotkamo Kuolaniemi,2020,7,31,2020-07-31,-1.0,12.9,0.0,170.1
Sotkamo Kuolaniemi,2020,8,1,2020-08-01,-1.0,14.1,7.0,203.5
Sotkamo Kuolaniemi,2020,8,2,2020-08-02,-1.0,14.2,7.0,167.4
Sotkamo Kuolaniemi,2020,8,3,2020-08-03,-1.0,14.8,7.0,232.5
Sotkamo Kuolaniemi,2020,8,4,2020-08-04,-1.0,17.1,7.0,207.1
Sotkamo Kuolaniemi,2020,8,5,2020-08-05,-1.0,15.7,7.0,209.7
Sotkamo Kuolaniemi,2020,8,6,2020-08-06,-1.0,14.2,4.0,79.6
Sotkamo Kuolaniemi,2020,8,7,2020-08-07,-1.0,18.3,8.0,194.6
Sotkamo Kuolaniemi,2020,8,8,2020-08-08,-1.0,20.1,5.0,196.9
Sotkamo Kuolaniemi,2020,8,9,2020-08-09,-1.0,19.1,7.0,218.8
Sotkamo Kuolaniemi,2020,8,10,2020-08-10,-1.0,12.7,0.0,82.1
Sotkamo Kuolaniemi,2020,8,11,2020-08-11,-1.0,12.3,8.0,128.5
Sotkamo Kuolaniemi,2020,8,12,2020-08-12,-1.0,12.0,4.0,109.2
Sotkamo Kuolaniemi,2020,8,13,2020-08-13,-1.0,14.5,8.0,218.4
Sotkamo Kuolaniemi,2020,8,14,2020-08-14,-1.0,14.0,2.0,64.1
Sotkamo Kuolaniemi,2020,8,15,2020-08-15,-1.0,17.3,7.0,162.6
Sotkamo Kuolaniemi,2020,8,16,2020-08-16,-1.0,13.4,0.0,237.6
Sotkamo Kuolaniemi,2020,8,17,2020-08-17,-1.0,11.3,0.0,215.5
Sotkamo Kuolaniemi,2020,8,18,2020-08-18,-1.0,11.8,0.0,149.7
Sotkamo Kuolaniemi,2020,8,19,2020-08-19,-1.0,15.6,0.0,208.6
Sotkamo Kuolaniemi,2020,8,20,2020-08-20,-1.0,18.3,5.0,215.9
Sotkamo Kuolaniemi,2020,8,21,2020-08-21,-1.0,18.0,0.0,216.8
Sotkamo Kuolaniemi,2020,8,22,2020-08-22,-1.0,16.7,0.0,114.3
Sotkamo Kuolaniemi,2020,8,23,2020-08-23,-1.0,16.3,8.0,130.3
