Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sodankylä Tähtelä;2020;1;17;0,9
Sodankylä Tähtelä;2020;1;18;1
Sodankylä Tähtelä;2020;1;19;2,1
Sodankylä Tähtelä;2020;1;20;1,5
Sodankylä Tähtelä;2020;1;21;1,9
Sodankylä Tähtelä;2020;1;22;3,4
Sodankylä Tähtelä;2020;1;23;4,2
Sodankylä Tähtelä;2020;1;24;3,8
Sodankylä Tähtelä;2020;1;25;3,2
Sodankylä Tähtelä;2020;1;26;4,8
Sodankylä Tähtelä;2020;1;27;4,2
Sodankylä Tähtelä;2020;1;28;4,4
Sodankylä Tähtelä;2020;1;29;4
Sodankylä Tähtelä;2020;1;30;3,8
Sodankylä Tähtelä;2020;1;31;5,5
Sodankylä Tähtelä;2020;2;1;5,3
Sodankylä Tähtelä;2020;2;2;4,1
Sodankylä Tähtelä;2020;2;3;10
Sodankylä Tähtelä;2020;2;4;14,6
Sodankylä Tähtelä;2020;2;5;12,5
Sodankylä Tähtelä;2020;2;6;12,9
Sodankylä Tähtelä;2020;2;7;4,5
Sodankylä Tähtelä;2020;2;8;8,2
Sodankylä Tähtelä;2020;2;9;6,1
Sodankylä Tähtelä;2020;2;10;7,7
Sodankylä Tähtelä;2020;2;11;10
Sodankylä Tähtelä;2020;2;12;12
Sodankylä Tähtelä;2020;2;13;14,4
Sodankylä Tähtelä;2020;2;14;12,5
Sodankylä Tähtelä;2020;2;15;10,3
Sodankylä Tähtelä;2020;2;16;10,8
Sodankylä Tähtelä;2020;2;17;18,8
Sodankylä Tähtelä;2020;2;18;13,9
Sodankylä Tähtelä;2020;2;19;23,2
Sodankylä Tähtelä;2020;2;20;32
Sodankylä Tähtelä;2020;2;21;14,9
Sodankylä Tähtelä;2020;2;22;16,6
Sodankylä Tähtelä;2020;2;23;26,6
Sodankylä Tähtelä;2020;2;24;26,2
Sodankylä Tähtelä;2020;2;25;51,1
Sodankylä Tähtelä;2020;2;26;55
Sodankylä Tähtelä;2020;2;27;55
Sodankylä Tähtelä;2020;2;28;62
Sodankylä Tähtelä;2020;2;29;62,3
Sodankylä Tähtelä;2020;3;1;62,3
Sodankylä Tähtelä;2020;3;2;56,8
Sodankylä Tähtelä;2020;3;3;67,3
Sodankylä Tähtelä;2020;3;4;68
Sodankylä Tähtelä;2020;3;5;17,9
Sodankylä Tähtelä;2020;3;6;58,3
Sodankylä Tähtelä;2020;3;7;47,1
Sodankylä Tähtelä;2020;3;8;35,8
Sodankylä Tähtelä;2020;3;9;21,4
Sodankylä Tähtelä;2020;3;10;51,3
Sodankylä Tähtelä;2020;3;11;43,5
Sodankylä Tähtelä;2020;3;12;40,2
Sodankylä Tähtelä;2020;3;13;45,7
Sodankylä Tähtelä;2020;3;14;102,4
Sodankylä Tähtelä;2020;3;15;49
Sodankylä Tähtelä;2020;3;16;107,6
Sodankylä Tähtelä;2020;3;17;34,5
Sodankylä Tähtelä;2020;3;18;102,8
Sodankylä Tähtelä;2020;3;19;78,3
Sodankylä Tähtelä;2020;3;20;121
Sodankylä Tähtelä;2020;3;21;127
Sodankylä Tähtelä;2020;3;22;82,2
Sodankylä Tähtelä;2020;3;23;92,8
Sodankylä Tähtelä;2020;3;24;126,4
Sodankylä Tähtelä;2020;3;25;68,9
Sodankylä Tähtelä;2020;3;26;141,9
Sodankylä Tähtelä;2020;3;27;72,1
Sodankylä Tähtelä;2020;3;28;75,9
Sodankylä Tähtelä;2020;3;29;151
Sodankylä Tähtelä;2020;3;30;162,9
Sodankylä Tähtelä;2020;3;31;51,8
Sodankylä Tähtelä;2020;4;1;117,7
Sodankylä Tähtelä;2020;4;2;111,8
Sodankylä Tähtelä;2020;4;3;140,6
Sodankylä Tähtelä;2020;4;4;151
Sodankylä Tähtelä;2020;4;5;185,9
Sodankylä Tähtelä;2020;4;6;150,9
Sodankylä Tähtelä;2020;4;7;49,9
Sodankylä Tähtelä;2020;4;8;135,5
Sodankylä Tähtelä;2020;4;9;131,1
Sodankylä Tähtelä;2020;4;10;189,9
Sodankylä Tähtelä;2020;4;11;183,7
Sodankylä Tähtelä;2020;4;12;79,1
Sodankylä Tähtelä;2020;4;13;78,3
Sodankylä Tähtelä;2020;4;14;82,6
Sodankylä Tähtelä;2020;4;15;143,5
Sodankylä Tähtelä;2020;4;16;191,5
Sodankylä Tähtelä;2020;4;17;69,3
Sodankylä Tähtelä;2020;4;18;87,5
Sodankylä Tähtelä;2020;4;19;132,4
Sodankylä Tähtelä;2020;4;20;179,7
Sodankylä Tähtelä;2020;4;21;184
Sodankylä Tähtelä;2020;4;22;191,8
Sodankylä Tähtelä;2020;4;23;159,9
Sodankylä Tähtelä;2020;4;24;146,1
Sodankylä Tähtelä;2020;4;25;102,6
Sodankylä Tähtelä;2020;4;26;176,9
Sodankylä Tähtelä;2020;4;27;151,5
Sodankylä Tähtelä;2020;4;28;259,5
Sodankylä Tähtelä;2020;4;29;238
Sodankylä Tähtelä;2020;4;30;215,4
Sodankylä Tähtelä;2020;5;1;243,8
Sodankylä Tähtelä;2020;5;2;138,6
Sodankylä Tähtelä;2020;5;3;80,5
Sodankylä Tähtelä;2020;5;4;111,2
Sodankylä Tähtelä;2020;5;5;188
Sodankylä Tähtelä;2020;5;6;208,1
Sodankylä Tähtelä;2020;5;7;278,9
Sodankylä Tähtelä;2020;5;8;207,5
Sodankylä Tähtelä;2020;5;9;201,9
Sodankylä Tähtelä;2020;5;10;94,2
Sodankylä Tähtelä;2020;5;11;211,5
Sodankylä Tähtelä;2020;5;12;279,2
Sodankylä Tähtelä;2020;5;13;294,5
Sodankylä Tähtelä;2020;5;14;247,9
Sodankylä Tähtelä;2020;5;15;273
Sodankylä Tähtelä;2020;5;16;221,3
Sodankylä Tähtelä;2020;5;17;245,6
Sodankylä Tähtelä;2020;5;18;275,8
Sodankylä Tähtelä;2020;5;19;262,1
Sodankylä Tähtelä;2020;5;20;290,5
Sodankylä Tähtelä;2020;5;21;315,1
Sodankylä Tähtelä;2020;5;22;334,8
Sodankylä Tähtelä;2020;5;23;338
Sodankylä Tähtelä;2020;5;24;328,6
Sodankylä Tähtelä;2020;5;25;323,9
Sodankylä Tähtelä;2020;5;26;329,7
Sodankylä Tähtelä;2020;5;27;179,7
Sodankylä Tähtelä;2020;5;28;307
Sodankylä Tähtelä;2020;5;29;180,8
Sodankylä Tähtelä;2020;5;30;303
Sodankylä Tähtelä;2020;5;31;114,8
Sodankylä Tähtelä;2020;6;1;301,5
Sodankylä Tähtelä;2020;6;2;276,5
Sodankylä Tähtelä;2020;6;3;75,7
Sodankylä Tähtelä;2020;6;4;203,1
Sodankylä Tähtelä;2020;6;5;87,4
Sodankylä Tähtelä;2020;6;6;140,8
Sodankylä Tähtelä;2020;6;7;68,6
Sodankylä Tähtelä;2020;6;8;165,8
Sodankylä Tähtelä;2020;6;9;239,3
Sodankylä Tähtelä;2020;6;10;329,7
Sodankylä Tähtelä;2020;6;11;286,6
Sodankylä Tähtelä;2020;6;12;335,6
Sodankylä Tähtelä;2020;6;13;348,5
Sodankylä Tähtelä;2020;6;14;325,4
Sodankylä Tähtelä;2020;6;15;207,3
Sodankylä Tähtelä;2020;6;16;355,9
Sodankylä Tähtelä;2020;6;17;352,1
Sodankylä Tähtelä;2020;6;18;281
Sodankylä Tähtelä;2020;6;19;357,3
Sodankylä Tähtelä;2020;6;20;351,4
Sodankylä Tähtelä;2020;6;21;358
Sodankylä Tähtelä;2020;6;22;334
Sodankylä Tähtelä;2020;6;23;329,5
Sodankylä Tähtelä;2020;6;24;209,8
Sodankylä Tähtelä;2020;6;25;242,1
Sodankylä Tähtelä;2020;6;26;320,4
Sodankylä Tähtelä;2020;6;27;190,1
Sodankylä Tähtelä;2020;6;28;349,1
Sodankylä Tähtelä;2020;6;29;220,2
Sodankylä Tähtelä;2020;6;30;165,8
Sodankylä Tähtelä;2020;7;1;55,7
Sodankylä Tähtelä;2020;7;2;239,5
Sodankylä Tähtelä;2020;7;3;126,1
Sodankylä Tähtelä;2020;7;4;170,9
Sodankylä Tähtelä;2020;7;5;207,7
Sodankylä Tähtelä;2020;7;6;166,7
Sodankylä Tähtelä;2020;7;7;130,9
Sodankylä Tähtelä;2020;7;8;223,9
Sodankylä Tähtelä;2020;7;9;253,5
Sodankylä Tähtelä;2020;7;10;98,3
Sodankylä Tähtelä;2020;7;11;241,8
Sodankylä Tähtelä;2020;7;12;175,7
Sodankylä Tähtelä;2020;7;13;263,3
Sodankylä Tähtelä;2020;7;14;124,5
Sodankylä Tähtelä;2020;7;15;210,5
Sodankylä Tähtelä;2020;7;16;221,4
Sodankylä Tähtelä;2020;7;17;267,7
Sodankylä Tähtelä;2020;7;18;145,1
Sodankylä Tähtelä;2020;7;19;143,4
Sodankylä Tähtelä;2020;7;20;215,1
Sodankylä Tähtelä;2020;7;21;183
Sodankylä Tähtelä;2020;7;22;133,7
Sodankylä Tähtelä;2020;7;23;81,3
Sodankylä Tähtelä;2020;7;24;121
Sodankylä Tähtelä;2020;7;25;225,8
Sodankylä Tähtelä;2020;7;26;126,2
Sodankylä Tähtelä;2020;7;27;230,6
Sodankylä Tähtelä;2020;7;28;194,8
Sodankylä Tähtelä;2020;7;29;222,6
Sodankylä Tähtelä;2020;7;30;255,2
Sodankylä Tähtelä;2020;7;31;250,5
Sodankylä Tähtelä;2020;8;1;276,5
Sodankylä Tähtelä;2020;8;2;163,4
Sodankylä Tähtelä;2020;8;3;247,6
Sodankylä Tähtelä;2020;8;4;197,6
Sodankylä Tähtelä;2020;8;5;149
Sodankylä Tähtelä;2020;8;6;231,7
Sodankylä Tähtelä;2020;8;7;230,4
Sodankylä Tähtelä;2020;8;8;190
Sodankylä Tähtelä;2020;8;9;59,1
Sodankylä Tähtelä;2020;8;10;134,6
Sodankylä Tähtelä;2020;8;11;131,8
Sodankylä Tähtelä;2020;8;12;120,7
Sodankylä Tähtelä;2020;8;13;129,5
Sodankylä Tähtelä;2020;8;14;156,4
Sodankylä Tähtelä;2020;8;15;137,5
Sodankylä Tähtelä;2020;8;16;192,7
Sodankylä Tähtelä;2020;8;17;128,7
Sodankylä Tähtelä;2020;8;18;135
Sodankylä Tähtelä;2020;8;19;202,2
Sodankylä Tähtelä;2020;8;20;40,1
Sodankylä Tähtelä;2020;8;21;143,8
Sodankylä Tähtelä;2020;8;22;116,5
Sodankylä Tähtelä;2020;8;23;100
Sodankylä Tähtelä;2020;8;24;187,2
Sodankylä Tähtelä;2020;8;25;200,7
Sodankylä Tähtelä;2020;8;26;82,1
Sodankylä Tähtelä;2020;8;27;95,5
Sodankylä Tähtelä;2020;8;28;150,5
Sodankylä Tähtelä;2020;8;29;171,5
Sodankylä Tähtelä;2020;8;30;166,7
Sodankylä Tähtelä;2020;8;31;78,7
Sodankylä Tähtelä;2020;9;1;137,4
Sodankylä Tähtelä;2020;9;2;179,6
Sodankylä Tähtelä;2020;9;3;147,8
Sodankylä Tähtelä;2020;9;4;33
Sodankylä Tähtelä;2020;9;5;55,3
Sodankylä Tähtelä;2020;9;6;80,8
Sodankylä Tähtelä;2020;9;7;130,4
Sodankylä Tähtelä;2020;9;8;86,1
Sodankylä Tähtelä;2020;9;9;130,6
Sodankylä Tähtelä;2020;9;10;92,7
Sodankylä Tähtelä;2020;9;11;144,2
Sodankylä Tähtelä;2020;9;12;43,8
Sodankylä Tähtelä;2020;9;13;85,3
Sodankylä Tähtelä;2020;9;14;43,8
Sodankylä Tähtelä;2020;9;15;67,9
Sodankylä Tähtelä;2020;9;16;32,8
Sodankylä Tähtelä;2020;9;17;63,5
Sodankylä Tähtelä;2020;9;18;58,9
Sodankylä Tähtelä;2020;9;19;93,6
Sodankylä Tähtelä;2020;9;20;54,5
Sodankylä Tähtelä;2020;9;21;23,8
Sodankylä Tähtelä;2020;9;22;78,5
Sodankylä Tähtelä;2020;9;23;23,9
Sodankylä Tähtelä;2020;9;24;69,9
Sodankylä Tähtelä;2020;9;25;57,5
Sodankylä Tähtelä;2020;9;26;23,4
Sodankylä Tähtelä;2020;9;27;36,8
Sodankylä Tähtelä;2020;9;28;21,4
Sodankylä Tähtelä;2020;9;29;62
Sodankylä Tähtelä;2020;9;30;46,1
Sodankylä Tähtelä;2020;10;1;15,8
Sodankylä Tähtelä;2020;10;2;32,3
Sodankylä Tähtelä;2020;10;3;20,6
Sodankylä Tähtelä;2020;10;4;18
Sodankylä Tähtelä;2020;10;5;17,9
Sodankylä Tähtelä;2020;10;6;8,8
Sodankylä Tähtelä;2020;10;7;9,2
Sodankylä Tähtelä;2020;10;8;8,5
Sodankylä Tähtelä;2020;10;9;26,1
Sodankylä Tähtelä;2020;10;10;24,2
Sodankylä Tähtelä;2020;10;11;21,9
Sodankylä Tähtelä;2020;10;12;11,5
Sodankylä Tähtelä;2020;10;13;29,3
Sodankylä Tähtelä;2020;10;14;17,2
Sodankylä Tähtelä;2020;10;15;39,6
Sodankylä Tähtelä;2020;10;16;25,2
Sodankylä Tähtelä;2020;10;17;9
Sodankylä Tähtelä;2020;10;18;12,2
Sodankylä Tähtelä;2020;10;19;29,5
Sodankylä Tähtelä;2020;10;20;30,3
Sodankylä Tähtelä;2020;10;21;21
Sodankylä Tähtelä;2020;10;22;13,4
Sodankylä Tähtelä;2020;10;23;18,1
Sodankylä Tähtelä;2020;10;24;16,9
Sodankylä Tähtelä;2020;10;25;10,7
Sodankylä Tähtelä;2020;10;26;4,8
Sodankylä Tähtelä;2020;10;27;6,2
Sodankylä Tähtelä;2020;10;28;5,2
Sodankylä Tähtelä;2020;10;29;7,8
Sodankylä Tähtelä;2020;10;30;23,1
Sodankylä Tähtelä;2020;10;31;17,1
Sodankylä Tähtelä;2020;11;1;5,9
Sodankylä Tähtelä;2020;11;2;1,1
Sodankylä Tähtelä;2020;11;3;15,2
Sodankylä Tähtelä;2020;11;4;6,9
Sodankylä Tähtelä;2020;11;5;5,6
Sodankylä Tähtelä;2020;11;6;3,4
Sodankylä Tähtelä;2020;11;7;5,8
Sodankylä Tähtelä;2020;11;8;9,8
Sodankylä Tähtelä;2020;11;9;10,5
Sodankylä Tähtelä;2020;11;10;8,9
Sodankylä Tähtelä;2020;11;11;2,2
Sodankylä Tähtelä;2020;11;12;2,2
Sodankylä Tähtelä;2020;11;13;0,8
Sodankylä Tähtelä;2020;11;14;0,8
Sodankylä Tähtelä;2020;11;15;-0,1
Sodankylä Tähtelä;2020;11;16;-0,1
Sodankylä Tähtelä;2020;11;17;0,2
Sodankylä Tähtelä;2020;11;18;0,3
Sodankylä Tähtelä;2020;11;19;0,8
Sodankylä Tähtelä;2020;11;20;1,6
Sodankylä Tähtelä;2020;11;21;0,7
Sodankylä Tähtelä;2020;11;22;0,9
Sodankylä Tähtelä;2020;11;23;1,4
Sodankylä Tähtelä;2020;11;24;1,6
Sodankylä Tähtelä;2020;11;25;0,5
Sodankylä Tähtelä;2020;11;26;0,8
Sodankylä Tähtelä;2020;11;27;2,1
Sodankylä Tähtelä;2020;11;28;1
Sodankylä Tähtelä;2020;11;29;0,5
Sodankylä Tähtelä;2020;11;30;-0,1
Sodankylä Tähtelä;2020;12;1;0,1
Sodankylä Tähtelä;2020;12;2;0,1
Sodankylä Tähtelä;2020;12;3;-0,8
Sodankylä Tähtelä;2020;12;4;-0,2
Sodankylä Tähtelä;2020;12;5;-0,1
Sodankylä Tähtelä;2020;12;6;-0,4
Sodankylä Tähtelä;2020;12;7;-0,2
Sodankylä Tähtelä;2020;12;8;0
Sodankylä Tähtelä;2020;12;9;-0,5
Sodankylä Tähtelä;2020;12;10;-0,5
Sodankylä Tähtelä;2020;12;11;0
Sodankylä Tähtelä;2020;12;12;-0,1
Sodankylä Tähtelä;2020;12;13;0,1
Sodankylä Tähtelä;2020;12;14;-0,1
Sodankylä Tähtelä;2020;12;15;-0,3
Sodankylä Tähtelä;2020;12;16;0
Sodankylä Tähtelä;2020;12;17;-0,5
Sodankylä Tähtelä;2020;12;18;-0,1
Sodankylä Tähtelä;2020;12;19;0
Sodankylä Tähtelä;2020;12;20;-0,6
Sodankylä Tähtelä;2020;12;21;-0,5
Sodankylä Tähtelä;2020;12;22;-0,2
Sodankylä Tähtelä;2020;12;23;-0,5
Sodankylä Tähtelä;2020;12;24;-0,6
Sodankylä Tähtelä;2020;12;25;-0,3
Sodankylä Tähtelä;2020;12;26;-0,2
Sodankylä Tähtelä;2020;12;27;0
Sodankylä Tähtelä;2020;12;28;-0,5
Sodankylä Tähtelä;2020;12;29;-0,6
Sodankylä Tähtelä;2020;12;30;-0,9
Sodankylä Tähtelä;2020;12;31;-0,3
Sodankylä Tähtelä;2021;1;1;-0,1
Sodankylä Tähtelä;2021;1;2;-0,1
Sodankylä Tähtelä;2021;1;3;0
Sodankylä Tähtelä;2021;1;4;0,2
Sodankylä Tähtelä;2021;1;5;0,1
Sodankylä Tähtelä;2021;1;6;0,9
Sodankylä Tähtelä;2021;1;7;0,7
Sodankylä Tähtelä;2021;1;8;0,4
Sodankylä Tähtelä;2021;1;9;0,1
Sodankylä Tähtelä;2021;1;10;0,3
Sodankylä Tähtelä;2021;1;11;0,9
Sodankylä Tähtelä;2021;1;12;0,7
Sodankylä Tähtelä;2021;1;13;1,1
Sodankylä Tähtelä;2021;1;14;1,9
Sodankylä Tähtelä;2021;1;15;0,8
Sodankylä Tähtelä;2021;1;16;1,6
Sodankylä Tähtelä;2021;1;17;2
Sodankylä Tähtelä;2021;1;18;1,2
Sodankylä Tähtelä;2021;1;19;1,6
Sodankylä Tähtelä;2021;1;20;2,7
Sodankylä Tähtelä;2021;1;21;1,8
Sodankylä Tähtelä;2021;1;22;1,8
Sodankylä Tähtelä;2021;1;23;1,2
Sodankylä Tähtelä;2021;1;24;2,5
Sodankylä Tähtelä;2021;1;25;2,1
Sodankylä Tähtelä;2021;1;26;2,8
Sodankylä Tähtelä;2021;1;27;2,8
Sodankylä Tähtelä;2021;1;28;3,8
Sodankylä Tähtelä;2021;1;29;2,8
Sodankylä Tähtelä;2021;1;30;5,4
Sodankylä Tähtelä;2021;1;31;6,2
Sodankylä Tähtelä;2021;2;1;12,3
Sodankylä Tähtelä;2021;2;2;4,6
Sodankylä Tähtelä;2021;2;3;10,5
Sodankylä Tähtelä;2021;2;4;8,2
Sodankylä Tähtelä;2021;2;5;16,3
Sodankylä Tähtelä;2021;2;6;17,8
Sodankylä Tähtelä;2021;2;7;15,8
Sodankylä Tähtelä;2021;2;8;20,5
Sodankylä Tähtelä;2021;2;9;20,6
Sodankylä Tähtelä;2021;2;10;17
Sodankylä Tähtelä;2021;2;11;22
Sodankylä Tähtelä;2021;2;12;14
Sodankylä Tähtelä;2021;2;13;24,8
Sodankylä Tähtelä;2021;2;14;29,3
Sodankylä Tähtelä;2021;2;15;12,3
Sodankylä Tähtelä;2021;2;16;22,9
Sodankylä Tähtelä;2021;2;17;35,8
Sodankylä Tähtelä;2021;2;18;17,1
Sodankylä Tähtelä;2021;2;19;34,7
Sodankylä Tähtelä;2021;2;20;14,5
Sodankylä Tähtelä;2021;2;21;29,8
Sodankylä Tähtelä;2021;2;22;12,5
Sodankylä Tähtelä;2021;2;23;9,7
Sodankylä Tähtelä;2021;2;24;14,7
Sodankylä Tähtelä;2021;2;25;14,3
Sodankylä Tähtelä;2021;2;26;37,6
Sodankylä Tähtelä;2021;2;27;54,4
Sodankylä Tähtelä;2021;2;28;46,9
Sodankylä Tähtelä;2021;3;1;53,4
Sodankylä Tähtelä;2021;3;2;52,1
Sodankylä Tähtelä;2021;3;3;49,6
Sodankylä Tähtelä;2021;3;4;54,4
Sodankylä Tähtelä;2021;3;5;74,4
Sodankylä Tähtelä;2021;3;6;25,7
Sodankylä Tähtelä;2021;3;7;66,1
Sodankylä Tähtelä;2021;3;8;64,2
Sodankylä Tähtelä;2021;3;9;85,5
Sodankylä Tähtelä;2021;3;10;87,1
Sodankylä Tähtelä;2021;3;11;76,3
Sodankylä Tähtelä;2021;3;12;65,7
Sodankylä Tähtelä;2021;3;13;53,6
Sodankylä Tähtelä;2021;3;14;75,7
Sodankylä Tähtelä;2021;3;15;52,2
Sodankylä Tähtelä;2021;3;16;66,3
Sodankylä Tähtelä;2021;3;17;75,7
Sodankylä Tähtelä;2021;3;18;99,1
Sodankylä Tähtelä;2021;3;19;67
Sodankylä Tähtelä;2021;3;20;88,7
Sodankylä Tähtelä;2021;3;21;97,3
Sodankylä Tähtelä;2021;3;22;130,5
Sodankylä Tähtelä;2021;3;23;99,5
Sodankylä Tähtelä;2021;3;24;103
Sodankylä Tähtelä;2021;3;25;133
Sodankylä Tähtelä;2021;3;26;138,7
Sodankylä Tähtelä;2021;3;27;48,3
Sodankylä Tähtelä;2021;3;28;41,1
Sodankylä Tähtelä;2021;3;29;46,6
Sodankylä Tähtelä;2021;3;30;56,3
Sodankylä Tähtelä;2021;3;31;85,9
Sodankylä Tähtelä;2021;4;1;102,5
Sodankylä Tähtelä;2021;4;2;110,8
Sodankylä Tähtelä;2021;4;3;138,7
Sodankylä Tähtelä;2021;4;4;94,9
Sodankylä Tähtelä;2021;4;5;64,3
Sodankylä Tähtelä;2021;4;6;79,2
Sodankylä Tähtelä;2021;4;7;133,8
Sodankylä Tähtelä;2021;4;8;126,8
Sodankylä Tähtelä;2021;4;9;165,6
Sodankylä Tähtelä;2021;4;10;80,9
Sodankylä Tähtelä;2021;4;11;139,7
Sodankylä Tähtelä;2021;4;12;155,5
Sodankylä Tähtelä;2021;4;13;77,3
Sodankylä Tähtelä;2021;4;14;191,7
Sodankylä Tähtelä;2021;4;15;161,3
Sodankylä Tähtelä;2021;4;16;211,1
Sodankylä Tähtelä;2021;4;17;221,1
Sodankylä Tähtelä;2021;4;18;223,2
Sodankylä Tähtelä;2021;4;19;227,9
Sodankylä Tähtelä;2021;4;20;230
Sodankylä Tähtelä;2021;4;21;236
Sodankylä Tähtelä;2021;4;22;138,1
Sodankylä Tähtelä;2021;4;23;123,9
Sodankylä Tähtelä;2021;4;24;90
Sodankylä Tähtelä;2021;4;25;78,7
Sodankylä Tähtelä;2021;4;26;196,5
Sodankylä Tähtelä;2021;4;27;187,4
Sodankylä Tähtelä;2021;4;28;189,6
Sodankylä Tähtelä;2021;4;29;181,1
Sodankylä Tähtelä;2021;4;30;205,9
Sodankylä Tähtelä;2021;5;1;148,2
Sodankylä Tähtelä;2021;5;2;216,3
Sodankylä Tähtelä;2021;5;3;193,2
Sodankylä Tähtelä;2021;5;4;268,8
Sodankylä Tähtelä;2021;5;5;139,6
Sodankylä Tähtelä;2021;5;6;171,1
Sodankylä Tähtelä;2021;5;7;77,6
Sodankylä Tähtelä;2021;5;8;192,1
Sodankylä Tähtelä;2021;5;9;250,2
Sodankylä Tähtelä;2021;5;10;219,9
Sodankylä Tähtelä;2021;5;11;46,3
Sodankylä Tähtelä;2021;5;12;80,2
Sodankylä Tähtelä;2021;5;13;209,3
Sodankylä Tähtelä;2021;5;14;58,1
Sodankylä Tähtelä;2021;5;15;62,5
Sodankylä Tähtelä;2021;5;16;91,4
Sodankylä Tähtelä;2021;5;17;197,1
Sodankylä Tähtelä;2021;5;18;160,9
Sodankylä Tähtelä;2021;5;19;88,6
Sodankylä Tähtelä;2021;5;20;34,7
Sodankylä Tähtelä;2021;5;21;29
Sodankylä Tähtelä;2021;5;22;118
Sodankylä Tähtelä;2021;5;23;132
Sodankylä Tähtelä;2021;5;24;110,3
Sodankylä Tähtelä;2021;5;25;143,6
Sodankylä Tähtelä;2021;5;26;277,1
Sodankylä Tähtelä;2021;5;27;319,6
Sodankylä Tähtelä;2021;5;28;117,5
Sodankylä Tähtelä;2021;5;29;160,7
Sodankylä Tähtelä;2021;5;30;309,6
Sodankylä Tähtelä;2021;5;31;269,3
Sodankylä Tähtelä;2021;6;1;263,4
Sodankylä Tähtelä;2021;6;2;328,2
Sodankylä Tähtelä;2021;6;3;341,6
Sodankylä Tähtelä;2021;6;4;329,5
Sodankylä Tähtelä;2021;6;5;212,9
Sodankylä Tähtelä;2021;6;6;353,6
Sodankylä Tähtelä;2021;6;7;339,1
Sodankylä Tähtelä;2021;6;8;225,7
Sodankylä Tähtelä;2021;6;9;260,2
Sodankylä Tähtelä;2021;6;10;294,1
Sodankylä Tähtelä;2021;6;11;336,5
Sodankylä Tähtelä;2021;6;12;242,6
Sodankylä Tähtelä;2021;6;13;177,2
Sodankylä Tähtelä;2021;6;14;232,4
Sodankylä Tähtelä;2021;6;15;58,2
Sodankylä Tähtelä;2021;6;16;241,2
Sodankylä Tähtelä;2021;6;17;209,3
Sodankylä Tähtelä;2021;6;18;59,9
Sodankylä Tähtelä;2021;6;19;339
Sodankylä Tähtelä;2021;6;20;61,1
Sodankylä Tähtelä;2021;6;21;64,7
Sodankylä Tähtelä;2021;6;22;160,3
Sodankylä Tähtelä;2021;6;23;-
-;2021;6;24;-
Sodankylä Tähtelä;2021;6;25;177,4
Sodankylä Tähtelä;2021;6;26;289,5
Sodankylä Tähtelä;2021;6;27;145,6
Sodankylä Tähtelä;2021;6;28;337,5
Sodankylä Tähtelä;2021;6;29;283,5
Sodankylä Tähtelä;2021;6;30;295,6
Sodankylä Tähtelä;2021;7;1;347,5
Sodankylä Tähtelä;2021;7;2;343,1
Sodankylä Tähtelä;2021;7;3;319,9
Sodankylä Tähtelä;2021;7;4;320,7
Sodankylä Tähtelä;2021;7;5;331,1
Sodankylä Tähtelä;2021;7;6;253,9
Sodankylä Tähtelä;2021;7;7;244,7
Sodankylä Tähtelä;2021;7;8;180
Sodankylä Tähtelä;2021;7;9;240,8
Sodankylä Tähtelä;2021;7;10;320
Sodankylä Tähtelä;2021;7;11;164,5
Sodankylä Tähtelä;2021;7;12;190,4
Sodankylä Tähtelä;2021;7;13;280
Sodankylä Tähtelä;2021;7;14;259,1
Sodankylä Tähtelä;2021;7;15;185,3
Sodankylä Tähtelä;2021;7;16;271
Sodankylä Tähtelä;2021;7;17;197,1
Sodankylä Tähtelä;2021;7;18;65,5
Sodankylä Tähtelä;2021;7;19;198,5
Sodankylä Tähtelä;2021;7;20;222,5
Sodankylä Tähtelä;2021;7;21;111,3
Sodankylä Tähtelä;2021;7;22;171,8
Sodankylä Tähtelä;2021;7;23;215,5
Sodankylä Tähtelä;2021;7;24;199,3
Sodankylä Tähtelä;2021;7;25;124
Sodankylä Tähtelä;2021;7;26;163,9
Sodankylä Tähtelä;2021;7;27;261,6
Sodankylä Tähtelä;2021;7;28;278,4
Sodankylä Tähtelä;2021;7;29;150
Sodankylä Tähtelä;2021;7;30;65
Sodankylä Tähtelä;2021;7;31;161,7
Sodankylä Tähtelä;2021;8;1;131,2
Sodankylä Tähtelä;2021;8;2;250,3
Sodankylä Tähtelä;2021;8;3;128,3
Sodankylä Tähtelä;2021;8;4;117,4
Sodankylä Tähtelä;2021;8;5;208,3
Sodankylä Tähtelä;2021;8;6;187,4
Sodankylä Tähtelä;2021;8;7;231,8
Sodankylä Tähtelä;2021;8;8;191,2
Sodankylä Tähtelä;2021;8;9;66,5
Sodankylä Tähtelä;2021;8;10;85
Sodankylä Tähtelä;2021;8;11;124,3
Sodankylä Tähtelä;2021;8;12;111,7
Sodankylä Tähtelä;2021;8;13;162,6
Sodankylä Tähtelä;2021;8;14;168,9
Sodankylä Tähtelä;2021;8;15;38,3
Sodankylä Tähtelä;2021;8;16;87,4
Sodankylä Tähtelä;2021;8;17;98,6
Sodankylä Tähtelä;2021;8;18;41,7
Sodankylä Tähtelä;2021;8;19;98,3
Sodankylä Tähtelä;2021;8;20;79
Sodankylä Tähtelä;2021;8;21;92,4
Sodankylä Tähtelä;2021;8;22;85,3
Sodankylä Tähtelä;2021;8;23;98,4
Sodankylä Tähtelä;2021;8;24;120,2
Sodankylä Tähtelä;2021;8;25;95,2
