Observation station;Year;Month;Day;Global radiation mean [W/m2]
Sotkamo Kuolaniemi;2015;1;21;19,4
Sotkamo Kuolaniemi;2015;1;22;7,6
Sotkamo Kuolaniemi;2015;1;23;8,9
Sotkamo Kuolaniemi;2015;1;24;6,2
Sotkamo Kuolaniemi;2015;1;25;4
Sotkamo Kuolaniemi;2015;1;26;6,4
Sotkamo Kuolaniemi;2015;1;27;7,6
Sotkamo Kuolaniemi;2015;1;28;4,1
Sotkamo Kuolaniemi;2015;1;29;5,9
Sotkamo Kuolaniemi;2015;1;30;9,3
Sotkamo Kuolaniemi;2015;1;31;9
Sotkamo Kuolaniemi;2015;2;1;8,9
Sotkamo Kuolaniemi;2015;2;2;6,9
Sotkamo Kuolaniemi;2015;2;3;8,2
Sotkamo Kuolaniemi;2015;2;4;9,6
Sotkamo Kuolaniemi;2015;2;5;13,7
Sotkamo Kuolaniemi;2015;2;6;29,7
Sotkamo Kuolaniemi;2015;2;7;12,9
Sotkamo Kuolaniemi;2015;2;8;25,5
Sotkamo Kuolaniemi;2015;2;9;27,1
Sotkamo Kuolaniemi;2015;2;10;21,4
Sotkamo Kuolaniemi;2015;2;11;17,3
Sotkamo Kuolaniemi;2015;2;12;22,6
Sotkamo Kuolaniemi;2015;2;13;40,3
Sotkamo Kuolaniemi;2015;2;14;20,5
Sotkamo Kuolaniemi;2015;2;15;38,8
Sotkamo Kuolaniemi;2015;2;16;49,1
Sotkamo Kuolaniemi;2015;2;17;10,8
Sotkamo Kuolaniemi;2015;2;18;36,1
Sotkamo Kuolaniemi;2015;2;19;17,5
Sotkamo Kuolaniemi;2015;2;20;16,5
Sotkamo Kuolaniemi;2015;2;21;20,4
Sotkamo Kuolaniemi;2015;2;22;12,5
Sotkamo Kuolaniemi;2015;2;23;25,5
Sotkamo Kuolaniemi;2015;2;24;17,5
Sotkamo Kuolaniemi;2015;2;25;23,1
Sotkamo Kuolaniemi;2015;2;26;28,6
Sotkamo Kuolaniemi;2015;2;27;29,2
Sotkamo Kuolaniemi;2015;2;28;16,5
Sotkamo Kuolaniemi;2015;3;1;26,8
Sotkamo Kuolaniemi;2015;3;2;23,3
Sotkamo Kuolaniemi;2015;3;3;25,3
Sotkamo Kuolaniemi;2015;3;4;24,6
Sotkamo Kuolaniemi;2015;3;5;27,5
Sotkamo Kuolaniemi;2015;3;6;30,2
Sotkamo Kuolaniemi;2015;3;7;30,1
Sotkamo Kuolaniemi;2015;3;8;31,2
Sotkamo Kuolaniemi;2015;3;9;94,3
Sotkamo Kuolaniemi;2015;3;10;36,5
Sotkamo Kuolaniemi;2015;3;11;78,5
Sotkamo Kuolaniemi;2015;3;12;113,3
Sotkamo Kuolaniemi;2015;3;13;116,2
Sotkamo Kuolaniemi;2015;3;14;117,9
Sotkamo Kuolaniemi;2015;3;15;122,2
Sotkamo Kuolaniemi;2015;3;16;127,7
Sotkamo Kuolaniemi;2015;3;17;126,8
Sotkamo Kuolaniemi;2015;3;18;108,7
Sotkamo Kuolaniemi;2015;3;19;74
Sotkamo Kuolaniemi;2015;3;20;102,4
Sotkamo Kuolaniemi;2015;3;21;124,8
Sotkamo Kuolaniemi;2015;3;22;109,1
Sotkamo Kuolaniemi;2015;3;23;49
Sotkamo Kuolaniemi;2015;3;24;66,1
Sotkamo Kuolaniemi;2015;3;25;161,7
Sotkamo Kuolaniemi;2015;3;26;166,4
Sotkamo Kuolaniemi;2015;3;27;154,9
Sotkamo Kuolaniemi;2015;3;28;26,4
Sotkamo Kuolaniemi;2015;3;29;46,4
Sotkamo Kuolaniemi;2015;3;30;42,6
Sotkamo Kuolaniemi;2015;3;31;48,2
Sotkamo Kuolaniemi;2015;4;1;119,5
Sotkamo Kuolaniemi;2015;4;2;54,9
Sotkamo Kuolaniemi;2015;4;3;78,7
Sotkamo Kuolaniemi;2015;4;4;125,5
Sotkamo Kuolaniemi;2015;4;5;170,3
Sotkamo Kuolaniemi;2015;4;6;127,7
Sotkamo Kuolaniemi;2015;4;7;99,6
Sotkamo Kuolaniemi;2015;4;8;175,9
Sotkamo Kuolaniemi;2015;4;9;135,3
Sotkamo Kuolaniemi;2015;4;10;81,1
Sotkamo Kuolaniemi;2015;4;11;205
Sotkamo Kuolaniemi;2015;4;12;152,1
Sotkamo Kuolaniemi;2015;4;13;125,3
Sotkamo Kuolaniemi;2015;4;14;155,8
Sotkamo Kuolaniemi;2015;4;15;79,3
Sotkamo Kuolaniemi;2015;4;16;93,3
Sotkamo Kuolaniemi;2015;4;17;86
Sotkamo Kuolaniemi;2015;4;18;82,1
Sotkamo Kuolaniemi;2015;4;19;106,7
Sotkamo Kuolaniemi;2015;4;20;155,1
Sotkamo Kuolaniemi;2015;4;21;143,2
Sotkamo Kuolaniemi;2015;4;22;162,5
Sotkamo Kuolaniemi;2015;4;23;190,3
Sotkamo Kuolaniemi;2015;4;24;176,5
Sotkamo Kuolaniemi;2015;4;25;139,4
Sotkamo Kuolaniemi;2015;4;26;241,8
Sotkamo Kuolaniemi;2015;4;27;72,4
Sotkamo Kuolaniemi;2015;4;28;162
Sotkamo Kuolaniemi;2015;4;29;110,7
Sotkamo Kuolaniemi;2015;4;30;247,6
Sotkamo Kuolaniemi;2015;5;1;216,1
Sotkamo Kuolaniemi;2015;5;2;68,4
Sotkamo Kuolaniemi;2015;5;3;130,1
Sotkamo Kuolaniemi;2015;5;4;252,5
Sotkamo Kuolaniemi;2015;5;5;267,2
Sotkamo Kuolaniemi;2015;5;6;171,9
Sotkamo Kuolaniemi;2015;5;7;41,3
Sotkamo Kuolaniemi;2015;5;8;68
Sotkamo Kuolaniemi;2015;5;9;133,5
Sotkamo Kuolaniemi;2015;5;10;295,4
Sotkamo Kuolaniemi;2015;5;11;122,7
Sotkamo Kuolaniemi;2015;5;12;77,6
Sotkamo Kuolaniemi;2015;5;13;57,7
Sotkamo Kuolaniemi;2015;5;14;102,5
Sotkamo Kuolaniemi;2015;5;15;193
Sotkamo Kuolaniemi;2015;5;16;239,9
Sotkamo Kuolaniemi;2015;5;17;137,6
Sotkamo Kuolaniemi;2015;5;18;57,7
Sotkamo Kuolaniemi;2015;5;19;87,9
Sotkamo Kuolaniemi;2015;5;20;115,7
Sotkamo Kuolaniemi;2015;5;21;178
Sotkamo Kuolaniemi;2015;5;22;280,1
Sotkamo Kuolaniemi;2015;5;23;136,1
Sotkamo Kuolaniemi;2015;5;24;170,8
Sotkamo Kuolaniemi;2015;5;25;179,9
Sotkamo Kuolaniemi;2015;5;26;299,9
Sotkamo Kuolaniemi;2015;5;27;118,2
Sotkamo Kuolaniemi;2015;5;28;302,1
Sotkamo Kuolaniemi;2015;5;29;287,8
Sotkamo Kuolaniemi;2015;5;30;302,2
Sotkamo Kuolaniemi;2015;5;31;140,8
Sotkamo Kuolaniemi;2015;6;1;192,6
Sotkamo Kuolaniemi;2015;6;2;307,9
Sotkamo Kuolaniemi;2015;6;3;132,1
Sotkamo Kuolaniemi;2015;6;4;227,1
Sotkamo Kuolaniemi;2015;6;5;248,4
Sotkamo Kuolaniemi;2015;6;6;210,2
Sotkamo Kuolaniemi;2015;6;7;82,2
Sotkamo Kuolaniemi;2015;6;8;228,2
Sotkamo Kuolaniemi;2015;6;9;261,2
Sotkamo Kuolaniemi;2015;6;10;149,5
Sotkamo Kuolaniemi;2015;6;11;274
Sotkamo Kuolaniemi;2015;6;12;252,6
Sotkamo Kuolaniemi;2015;6;13;155,5
Sotkamo Kuolaniemi;2015;6;14;301,5
Sotkamo Kuolaniemi;2015;6;15;89,6
Sotkamo Kuolaniemi;2015;6;16;197,4
Sotkamo Kuolaniemi;2015;6;17;225,4
Sotkamo Kuolaniemi;2015;6;18;237,3
Sotkamo Kuolaniemi;2015;6;19;90,7
Sotkamo Kuolaniemi;2015;6;20;188,6
Sotkamo Kuolaniemi;2015;6;21;185
Sotkamo Kuolaniemi;2015;6;22;197,3
Sotkamo Kuolaniemi;2015;6;23;79,7
Sotkamo Kuolaniemi;2015;6;24;103,7
Sotkamo Kuolaniemi;2015;6;25;208,2
Sotkamo Kuolaniemi;2015;6;26;142,4
Sotkamo Kuolaniemi;2015;6;27;207,3
Sotkamo Kuolaniemi;2015;6;28;255
Sotkamo Kuolaniemi;2015;6;29;251,4
Sotkamo Kuolaniemi;2015;6;30;117,1
Sotkamo Kuolaniemi;2015;7;1;194,8
Sotkamo Kuolaniemi;2015;7;2;145,6
Sotkamo Kuolaniemi;2015;7;3;250,2
Sotkamo Kuolaniemi;2015;7;4;59,7
Sotkamo Kuolaniemi;2015;7;5;241,1
Sotkamo Kuolaniemi;2015;7;6;338,1
Sotkamo Kuolaniemi;2015;7;7;258,4
Sotkamo Kuolaniemi;2015;7;8;249,8
Sotkamo Kuolaniemi;2015;7;9;35,8
Sotkamo Kuolaniemi;2015;7;10;70,7
Sotkamo Kuolaniemi;2015;7;11;151,3
Sotkamo Kuolaniemi;2015;7;12;161,3
Sotkamo Kuolaniemi;2015;7;13;146,6
Sotkamo Kuolaniemi;2015;7;14;166,9
Sotkamo Kuolaniemi;2015;7;15;130,4
Sotkamo Kuolaniemi;2015;7;16;161,2
Sotkamo Kuolaniemi;2015;7;17;221,5
Sotkamo Kuolaniemi;2015;7;18;280,3
Sotkamo Kuolaniemi;2015;7;19;235,8
Sotkamo Kuolaniemi;2015;7;20;308
Sotkamo Kuolaniemi;2015;7;21;162,8
Sotkamo Kuolaniemi;2015;7;22;232,7
Sotkamo Kuolaniemi;2015;7;23;99,8
Sotkamo Kuolaniemi;2015;7;24;138,4
Sotkamo Kuolaniemi;2015;7;25;212
Sotkamo Kuolaniemi;2015;7;26;123,1
Sotkamo Kuolaniemi;2015;7;27;137,8
Sotkamo Kuolaniemi;2015;7;28;200
Sotkamo Kuolaniemi;2015;7;29;84,1
Sotkamo Kuolaniemi;2015;7;30;226,8
Sotkamo Kuolaniemi;2015;7;31;168,5
Sotkamo Kuolaniemi;2015;8;1;83,8
Sotkamo Kuolaniemi;2015;8;2;101,7
Sotkamo Kuolaniemi;2015;8;3;171,3
Sotkamo Kuolaniemi;2015;8;4;201,2
Sotkamo Kuolaniemi;2015;8;5;268,6
Sotkamo Kuolaniemi;2015;8;6;72,7
Sotkamo Kuolaniemi;2015;8;7;133,7
Sotkamo Kuolaniemi;2015;8;8;182,1
Sotkamo Kuolaniemi;2015;8;9;189,3
Sotkamo Kuolaniemi;2015;8;10;211,9
Sotkamo Kuolaniemi;2015;8;11;206,2
Sotkamo Kuolaniemi;2015;8;12;149,8
Sotkamo Kuolaniemi;2015;8;13;223,8
Sotkamo Kuolaniemi;2015;8;14;215,9
Sotkamo Kuolaniemi;2015;8;15;257,1
Sotkamo Kuolaniemi;2015;8;16;258,3
Sotkamo Kuolaniemi;2015;8;17;248,2
Sotkamo Kuolaniemi;2015;8;18;248,9
Sotkamo Kuolaniemi;2015;8;19;244,5
Sotkamo Kuolaniemi;2015;8;20;242,1
Sotkamo Kuolaniemi;2015;8;21;233,5
Sotkamo Kuolaniemi;2015;8;22;231,9
Sotkamo Kuolaniemi;2015;8;23;217,2
Sotkamo Kuolaniemi;2015;8;24;225,2
Sotkamo Kuolaniemi;2015;8;25;208,3
Sotkamo Kuolaniemi;2015;8;26;171,6
Sotkamo Kuolaniemi;2015;8;27;42
Sotkamo Kuolaniemi;2015;8;28;21,6
Sotkamo Kuolaniemi;2015;8;29;132,8
Sotkamo Kuolaniemi;2015;8;30;206,6
Sotkamo Kuolaniemi;2015;8;31;180,1
Sotkamo Kuolaniemi;2015;9;1;140,4
Sotkamo Kuolaniemi;2015;9;2;174,8
Sotkamo Kuolaniemi;2015;9;3;139,7
Sotkamo Kuolaniemi;2015;9;4;67,9
Sotkamo Kuolaniemi;2015;9;5;80,3
Sotkamo Kuolaniemi;2015;9;6;78,4
Sotkamo Kuolaniemi;2015;9;7;104,7
Sotkamo Kuolaniemi;2015;9;8;68,7
Sotkamo Kuolaniemi;2015;9;9;121,4
Sotkamo Kuolaniemi;2015;9;10;161,8
Sotkamo Kuolaniemi;2015;9;11;164,1
Sotkamo Kuolaniemi;2015;9;12;160,2
Sotkamo Kuolaniemi;2015;9;13;152,9
Sotkamo Kuolaniemi;2015;9;14;124,9
Sotkamo Kuolaniemi;2015;9;15;114,8
Sotkamo Kuolaniemi;2015;9;16;19,6
Sotkamo Kuolaniemi;2015;9;17;29,3
Sotkamo Kuolaniemi;2015;9;18;11,2
Sotkamo Kuolaniemi;2015;9;19;68,6
Sotkamo Kuolaniemi;2015;9;20;40,6
Sotkamo Kuolaniemi;2015;9;21;95
Sotkamo Kuolaniemi;2015;9;22;26,8
Sotkamo Kuolaniemi;2015;9;23;43,1
Sotkamo Kuolaniemi;2015;9;24;44,3
Sotkamo Kuolaniemi;2015;9;25;40,9
Sotkamo Kuolaniemi;2015;9;26;50,8
Sotkamo Kuolaniemi;2015;9;27;40,6
Sotkamo Kuolaniemi;2015;9;28;44,6
Sotkamo Kuolaniemi;2015;9;29;99,8
Sotkamo Kuolaniemi;2015;9;30;98
Sotkamo Kuolaniemi;2015;10;1;48,3
Sotkamo Kuolaniemi;2015;10;2;23,5
Sotkamo Kuolaniemi;2015;10;3;53,9
Sotkamo Kuolaniemi;2015;10;4;36,2
Sotkamo Kuolaniemi;2015;10;5;77,1
Sotkamo Kuolaniemi;2015;10;6;95,2
Sotkamo Kuolaniemi;2015;10;7;69
Sotkamo Kuolaniemi;2015;10;8;65,7
Sotkamo Kuolaniemi;2015;10;9;64,3
Sotkamo Kuolaniemi;2015;10;10;79,8
Sotkamo Kuolaniemi;2015;10;11;51,7
Sotkamo Kuolaniemi;2015;10;12;38,5
Sotkamo Kuolaniemi;2015;10;13;24,6
Sotkamo Kuolaniemi;2015;10;14;54,2
Sotkamo Kuolaniemi;2015;10;15;48,7
Sotkamo Kuolaniemi;2015;10;16;50,8
Sotkamo Kuolaniemi;2015;10;17;38,1
Sotkamo Kuolaniemi;2015;10;18;30,5
Sotkamo Kuolaniemi;2015;10;19;22,5
Sotkamo Kuolaniemi;2015;10;20;10,4
Sotkamo Kuolaniemi;2015;10;21;18,4
Sotkamo Kuolaniemi;2015;10;22;11,7
Sotkamo Kuolaniemi;2015;10;23;8,7
Sotkamo Kuolaniemi;2015;10;24;17,8
Sotkamo Kuolaniemi;2015;10;25;5,4
Sotkamo Kuolaniemi;2015;10;26;35,1
Sotkamo Kuolaniemi;2015;10;27;40,2
Sotkamo Kuolaniemi;2015;10;28;41,5
Sotkamo Kuolaniemi;2015;10;29;31,7
Sotkamo Kuolaniemi;2015;10;30;24,7
Sotkamo Kuolaniemi;2015;10;31;3,5
Sotkamo Kuolaniemi;2015;11;1;12,8
Sotkamo Kuolaniemi;2015;11;2;17,1
Sotkamo Kuolaniemi;2015;11;3;31,2
Sotkamo Kuolaniemi;2015;11;4;17,4
Sotkamo Kuolaniemi;2015;11;5;19,5
Sotkamo Kuolaniemi;2015;11;6;6,2
Sotkamo Kuolaniemi;2015;11;7;5,9
Sotkamo Kuolaniemi;2015;11;8;5,2
Sotkamo Kuolaniemi;2015;11;9;9,2
Sotkamo Kuolaniemi;2015;11;10;3,9
Sotkamo Kuolaniemi;2015;11;11;6,3
Sotkamo Kuolaniemi;2015;11;12;4,3
Sotkamo Kuolaniemi;2015;11;13;7,8
Sotkamo Kuolaniemi;2015;11;14;3,5
Sotkamo Kuolaniemi;2015;11;15;6,1
Sotkamo Kuolaniemi;2015;11;16;4,2
Sotkamo Kuolaniemi;2015;11;17;3
Sotkamo Kuolaniemi;2015;11;18;3,4
Sotkamo Kuolaniemi;2015;11;19;6,3
Sotkamo Kuolaniemi;2015;11;20;3,6
Sotkamo Kuolaniemi;2015;11;21;4,2
Sotkamo Kuolaniemi;2015;11;22;6
Sotkamo Kuolaniemi;2015;11;23;5
Sotkamo Kuolaniemi;2015;11;24;6,1
Sotkamo Kuolaniemi;2015;11;25;2,3
Sotkamo Kuolaniemi;2015;11;26;1,5
Sotkamo Kuolaniemi;2015;11;27;4
Sotkamo Kuolaniemi;2015;11;28;1,3
Sotkamo Kuolaniemi;2015;11;29;3,5
Sotkamo Kuolaniemi;2015;11;30;1,8
Sotkamo Kuolaniemi;2015;12;1;1,8
Sotkamo Kuolaniemi;2015;12;2;2,1
Sotkamo Kuolaniemi;2015;12;3;1,9
Sotkamo Kuolaniemi;2015;12;4;4,2
Sotkamo Kuolaniemi;2015;12;5;3,9
Sotkamo Kuolaniemi;2015;12;6;2,7
Sotkamo Kuolaniemi;2015;12;7;2,2
Sotkamo Kuolaniemi;2015;12;8;3,9
Sotkamo Kuolaniemi;2015;12;9;1,4
Sotkamo Kuolaniemi;2015;12;10;1,7
Sotkamo Kuolaniemi;2015;12;11;3,6
Sotkamo Kuolaniemi;2015;12;12;2,1
Sotkamo Kuolaniemi;2015;12;13;1,9
Sotkamo Kuolaniemi;2015;12;14;2,8
Sotkamo Kuolaniemi;2015;12;15;1
Sotkamo Kuolaniemi;2015;12;16;1,7
Sotkamo Kuolaniemi;2015;12;17;2,2
Sotkamo Kuolaniemi;2015;12;18;1,3
Sotkamo Kuolaniemi;2015;12;19;1,7
Sotkamo Kuolaniemi;2015;12;20;1,5
Sotkamo Kuolaniemi;2015;12;21;1,2
Sotkamo Kuolaniemi;2015;12;22;1,9
Sotkamo Kuolaniemi;2015;12;23;2,2
Sotkamo Kuolaniemi;2015;12;24;2,3
Sotkamo Kuolaniemi;2015;12;25;0,7
Sotkamo Kuolaniemi;2015;12;26;1,6
Sotkamo Kuolaniemi;2015;12;27;2,6
Sotkamo Kuolaniemi;2015;12;28;2,7
Sotkamo Kuolaniemi;2015;12;29;3,7
Sotkamo Kuolaniemi;2015;12;30;3,8
Sotkamo Kuolaniemi;2015;12;31;2
Sotkamo Kuolaniemi;2016;1;1;1,7
Sotkamo Kuolaniemi;2016;1;2;5,3
Sotkamo Kuolaniemi;2016;1;3;3,9
Sotkamo Kuolaniemi;2016;1;4;4,4
Sotkamo Kuolaniemi;2016;1;5;5,1
Sotkamo Kuolaniemi;2016;1;6;4,2
Sotkamo Kuolaniemi;2016;1;7;5,2
Sotkamo Kuolaniemi;2016;1;8;5,6
Sotkamo Kuolaniemi;2016;1;9;6,1
Sotkamo Kuolaniemi;2016;1;10;6,5
Sotkamo Kuolaniemi;2016;1;11;5
Sotkamo Kuolaniemi;2016;1;12;3,4
Sotkamo Kuolaniemi;2016;1;13;2,2
Sotkamo Kuolaniemi;2016;1;14;5,5
Sotkamo Kuolaniemi;2016;1;15;8,6
Sotkamo Kuolaniemi;2016;1;16;5,9
Sotkamo Kuolaniemi;2016;1;17;6,3
Sotkamo Kuolaniemi;2016;1;18;6,8
Sotkamo Kuolaniemi;2016;1;19;7,6
Sotkamo Kuolaniemi;2016;1;20;7,9
Sotkamo Kuolaniemi;2016;1;21;10,9
Sotkamo Kuolaniemi;2016;1;22;5,8
Sotkamo Kuolaniemi;2016;1;23;5
Sotkamo Kuolaniemi;2016;1;24;8,7
Sotkamo Kuolaniemi;2016;1;25;6,8
Sotkamo Kuolaniemi;2016;1;26;3,9
Sotkamo Kuolaniemi;2016;1;27;7,4
Sotkamo Kuolaniemi;2016;1;28;7,3
Sotkamo Kuolaniemi;2016;1;29;11,5
Sotkamo Kuolaniemi;2016;1;30;12,6
Sotkamo Kuolaniemi;2016;1;31;15,1
Sotkamo Kuolaniemi;2016;2;1;19,3
Sotkamo Kuolaniemi;2016;2;2;8,6
Sotkamo Kuolaniemi;2016;2;3;11,6
Sotkamo Kuolaniemi;2016;2;4;9,3
Sotkamo Kuolaniemi;2016;2;5;29,5
Sotkamo Kuolaniemi;2016;2;6;12,9
Sotkamo Kuolaniemi;2016;2;7;9,4
Sotkamo Kuolaniemi;2016;2;8;6,7
Sotkamo Kuolaniemi;2016;2;9;6,7
Sotkamo Kuolaniemi;2016;2;10;11,7
Sotkamo Kuolaniemi;2016;2;11;6,9
Sotkamo Kuolaniemi;2016;2;12;5,4
Sotkamo Kuolaniemi;2016;2;13;13,5
Sotkamo Kuolaniemi;2016;2;14;12,4
Sotkamo Kuolaniemi;2016;2;15;19,6
Sotkamo Kuolaniemi;2016;2;16;48,9
Sotkamo Kuolaniemi;2016;2;17;20,9
Sotkamo Kuolaniemi;2016;2;18;32,9
Sotkamo Kuolaniemi;2016;2;19;10,6
Sotkamo Kuolaniemi;2016;2;20;18,6
Sotkamo Kuolaniemi;2016;2;21;16,6
Sotkamo Kuolaniemi;2016;2;22;27,6
Sotkamo Kuolaniemi;2016;2;23;43,4
Sotkamo Kuolaniemi;2016;2;24;30,6
Sotkamo Kuolaniemi;2016;2;25;29,4
Sotkamo Kuolaniemi;2016;2;26;35,6
Sotkamo Kuolaniemi;2016;2;27;57,5
Sotkamo Kuolaniemi;2016;2;28;52,6
Sotkamo Kuolaniemi;2016;2;29;75
Sotkamo Kuolaniemi;2016;3;1;80,4
Sotkamo Kuolaniemi;2016;3;2;43,1
Sotkamo Kuolaniemi;2016;3;3;86,2
Sotkamo Kuolaniemi;2016;3;4;26,3
Sotkamo Kuolaniemi;2016;3;5;30,9
Sotkamo Kuolaniemi;2016;3;6;42,8
Sotkamo Kuolaniemi;2016;3;7;25,2
Sotkamo Kuolaniemi;2016;3;8;30,3
Sotkamo Kuolaniemi;2016;3;9;44,2
Sotkamo Kuolaniemi;2016;3;10;64,3
Sotkamo Kuolaniemi;2016;3;11;60,7
Sotkamo Kuolaniemi;2016;3;12;47,4
Sotkamo Kuolaniemi;2016;3;13;99,2
Sotkamo Kuolaniemi;2016;3;14;56,4
Sotkamo Kuolaniemi;2016;3;15;82,7
Sotkamo Kuolaniemi;2016;3;16;111,8
Sotkamo Kuolaniemi;2016;3;17;114,3
Sotkamo Kuolaniemi;2016;3;18;121,5
Sotkamo Kuolaniemi;2016;3;19;141,2
Sotkamo Kuolaniemi;2016;3;20;125,9
Sotkamo Kuolaniemi;2016;3;21;149,5
Sotkamo Kuolaniemi;2016;3;22;147,9
Sotkamo Kuolaniemi;2016;3;23;103,8
Sotkamo Kuolaniemi;2016;3;24;66,1
Sotkamo Kuolaniemi;2016;3;25;63
Sotkamo Kuolaniemi;2016;3;26;49
Sotkamo Kuolaniemi;2016;3;27;102,5
Sotkamo Kuolaniemi;2016;3;28;138,6
Sotkamo Kuolaniemi;2016;3;29;139,6
Sotkamo Kuolaniemi;2016;3;30;128,1
Sotkamo Kuolaniemi;2016;3;31;77,5
Sotkamo Kuolaniemi;2016;4;1;55,4
Sotkamo Kuolaniemi;2016;4;2;71,5
Sotkamo Kuolaniemi;2016;4;3;80
Sotkamo Kuolaniemi;2016;4;4;180,6
Sotkamo Kuolaniemi;2016;4;5;74,8
Sotkamo Kuolaniemi;2016;4;6;34,3
Sotkamo Kuolaniemi;2016;4;7;44,8
Sotkamo Kuolaniemi;2016;4;8;71,4
Sotkamo Kuolaniemi;2016;4;9;144,6
Sotkamo Kuolaniemi;2016;4;10;114,7
Sotkamo Kuolaniemi;2016;4;11;129,5
Sotkamo Kuolaniemi;2016;4;12;143,1
Sotkamo Kuolaniemi;2016;4;13;144,8
Sotkamo Kuolaniemi;2016;4;14;234,2
Sotkamo Kuolaniemi;2016;4;15;238,9
Sotkamo Kuolaniemi;2016;4;16;201,6
Sotkamo Kuolaniemi;2016;4;17;105,4
Sotkamo Kuolaniemi;2016;4;18;57,9
Sotkamo Kuolaniemi;2016;4;19;64,4
Sotkamo Kuolaniemi;2016;4;20;118
Sotkamo Kuolaniemi;2016;4;21;73,8
Sotkamo Kuolaniemi;2016;4;22;140,9
Sotkamo Kuolaniemi;2016;4;23;186
Sotkamo Kuolaniemi;2016;4;24;174
Sotkamo Kuolaniemi;2016;4;25;49,5
Sotkamo Kuolaniemi;2016;4;26;101,8
Sotkamo Kuolaniemi;2016;4;27;65,9
Sotkamo Kuolaniemi;2016;4;28;86
Sotkamo Kuolaniemi;2016;4;29;141,6
Sotkamo Kuolaniemi;2016;4;30;260,1
Sotkamo Kuolaniemi;2016;5;1;231,8
Sotkamo Kuolaniemi;2016;5;2;218,4
Sotkamo Kuolaniemi;2016;5;3;155,9
Sotkamo Kuolaniemi;2016;5;4;218,8
Sotkamo Kuolaniemi;2016;5;5;210,9
Sotkamo Kuolaniemi;2016;5;6;261,8
Sotkamo Kuolaniemi;2016;5;7;234
Sotkamo Kuolaniemi;2016;5;8;278,4
Sotkamo Kuolaniemi;2016;5;9;292,5
Sotkamo Kuolaniemi;2016;5;10;45,4
Sotkamo Kuolaniemi;2016;5;11;199,9
Sotkamo Kuolaniemi;2016;5;12;261,6
Sotkamo Kuolaniemi;2016;5;13;212,3
Sotkamo Kuolaniemi;2016;5;14;216
Sotkamo Kuolaniemi;2016;5;15;113,6
Sotkamo Kuolaniemi;2016;5;16;228
Sotkamo Kuolaniemi;2016;5;17;191,9
Sotkamo Kuolaniemi;2016;5;18;218,7
Sotkamo Kuolaniemi;2016;5;19;206,8
Sotkamo Kuolaniemi;2016;5;20;267,5
Sotkamo Kuolaniemi;2016;5;21;94,2
Sotkamo Kuolaniemi;2016;5;22;208,2
Sotkamo Kuolaniemi;2016;5;23;303,9
Sotkamo Kuolaniemi;2016;5;24;247,8
Sotkamo Kuolaniemi;2016;5;25;108,4
Sotkamo Kuolaniemi;2016;5;26;41,4
Sotkamo Kuolaniemi;2016;5;27;101,5
Sotkamo Kuolaniemi;2016;5;28;341
Sotkamo Kuolaniemi;2016;5;29;332,5
Sotkamo Kuolaniemi;2016;5;30;283
Sotkamo Kuolaniemi;2016;5;31;297
Sotkamo Kuolaniemi;2016;6;1;190,5
Sotkamo Kuolaniemi;2016;6;2;319,9
Sotkamo Kuolaniemi;2016;6;3;281,2
Sotkamo Kuolaniemi;2016;6;4;278,3
Sotkamo Kuolaniemi;2016;6;5;247,1
Sotkamo Kuolaniemi;2016;6;6;159
Sotkamo Kuolaniemi;2016;6;7;253,8
Sotkamo Kuolaniemi;2016;6;8;207,7
Sotkamo Kuolaniemi;2016;6;9;173
Sotkamo Kuolaniemi;2016;6;10;187,6
Sotkamo Kuolaniemi;2016;6;11;228,3
Sotkamo Kuolaniemi;2016;6;12;327,1
Sotkamo Kuolaniemi;2016;6;13;266,2
Sotkamo Kuolaniemi;2016;6;14;267,9
Sotkamo Kuolaniemi;2016;6;15;292,3
Sotkamo Kuolaniemi;2016;6;16;149,1
Sotkamo Kuolaniemi;2016;6;17;116,7
Sotkamo Kuolaniemi;2016;6;18;73,2
Sotkamo Kuolaniemi;2016;6;19;66,1
Sotkamo Kuolaniemi;2016;6;20;216,8
Sotkamo Kuolaniemi;2016;6;21;337,9
Sotkamo Kuolaniemi;2016;6;22;203,4
Sotkamo Kuolaniemi;2016;6;23;303,9
Sotkamo Kuolaniemi;2016;6;24;265,5
Sotkamo Kuolaniemi;2016;6;25;184,2
Sotkamo Kuolaniemi;2016;6;26;349,6
Sotkamo Kuolaniemi;2016;6;27;340,5
Sotkamo Kuolaniemi;2016;6;28;106,1
Sotkamo Kuolaniemi;2016;6;29;100,4
Sotkamo Kuolaniemi;2016;6;30;213,1
Sotkamo Kuolaniemi;2016;7;1;195,5
Sotkamo Kuolaniemi;2016;7;2;269,7
Sotkamo Kuolaniemi;2016;7;3;160,3
Sotkamo Kuolaniemi;2016;7;4;48,9
Sotkamo Kuolaniemi;2016;7;5;159
Sotkamo Kuolaniemi;2016;7;6;190,2
Sotkamo Kuolaniemi;2016;7;7;272,9
Sotkamo Kuolaniemi;2016;7;8;253,5
Sotkamo Kuolaniemi;2016;7;9;148,2
Sotkamo Kuolaniemi;2016;7;10;150,4
Sotkamo Kuolaniemi;2016;7;11;250,9
Sotkamo Kuolaniemi;2016;7;12;273,8
Sotkamo Kuolaniemi;2016;7;13;216,1
