Observation station;Year;Month;Day;Time [Local time];Global radiation mean [W/m2]
Vantaa Helsinki-Vantaa airport;2017;10;12;00:00;33,5
Vantaa Helsinki-Vantaa airport;2017;10;13;00:00;63,1
Vantaa Helsinki-Vantaa airport;2017;10;14;00:00;17
Vantaa Helsinki-Vantaa airport;2017;10;15;00:00;58,7
Vantaa Helsinki-Vantaa airport;2017;10;16;00:00;21,1
Vantaa Helsinki-Vantaa airport;2017;10;17;00:00;14,7
Vantaa Helsinki-Vantaa airport;2017;10;18;00:00;42,5
Vantaa Helsinki-Vantaa airport;2017;10;19;00:00;73,7
Vantaa Helsinki-Vantaa airport;2017;10;20;00:00;71,1
Vantaa Helsinki-Vantaa airport;2017;10;21;00:00;61,1
Vantaa Helsinki-Vantaa airport;2017;10;22;00:00;38,7
Vantaa Helsinki-Vantaa airport;2017;10;23;00:00;68,9
Vantaa Helsinki-Vantaa airport;2017;10;24;00:00;24,1
Vantaa Helsinki-Vantaa airport;2017;10;25;00:00;53,6
Vantaa Helsinki-Vantaa airport;2017;10;26;00:00;15,4
Vantaa Helsinki-Vantaa airport;2017;10;27;00:00;20,6
Vantaa Helsinki-Vantaa airport;2017;10;28;00:00;12,2
Vantaa Helsinki-Vantaa airport;2017;10;29;00:00;18,8
Vantaa Helsinki-Vantaa airport;2017;10;30;00:00;13,8
Vantaa Helsinki-Vantaa airport;2017;10;31;00:00;56
Vantaa Helsinki-Vantaa airport;2017;11;1;00:00;25,2
Vantaa Helsinki-Vantaa airport;2017;11;2;00:00;30,1
Vantaa Helsinki-Vantaa airport;2017;11;3;00:00;35,2
Vantaa Helsinki-Vantaa airport;2017;11;4;00:00;27,9
Vantaa Helsinki-Vantaa airport;2017;11;5;00:00;8,6
Vantaa Helsinki-Vantaa airport;2017;11;6;00:00;3,4
Vantaa Helsinki-Vantaa airport;2017;11;7;00:00;42
Vantaa Helsinki-Vantaa airport;2017;11;8;00:00;16
Vantaa Helsinki-Vantaa airport;2017;11;9;00:00;1,7
Vantaa Helsinki-Vantaa airport;2017;11;10;00:00;22,8
Vantaa Helsinki-Vantaa airport;2017;11;11;00:00;3
Vantaa Helsinki-Vantaa airport;2017;11;12;00:00;9,7
Vantaa Helsinki-Vantaa airport;2017;11;13;00:00;9,5
Vantaa Helsinki-Vantaa airport;2017;11;14;00:00;16,8
Vantaa Helsinki-Vantaa airport;2017;11;15;00:00;14,6
Vantaa Helsinki-Vantaa airport;2017;11;16;00:00;16,3
Vantaa Helsinki-Vantaa airport;2017;11;17;00:00;17,7
Vantaa Helsinki-Vantaa airport;2017;11;18;00:00;8,7
Vantaa Helsinki-Vantaa airport;2017;11;19;00:00;1,8
Vantaa Helsinki-Vantaa airport;2017;11;20;00:00;4,5
Vantaa Helsinki-Vantaa airport;2017;11;21;00:00;13,8
Vantaa Helsinki-Vantaa airport;2017;11;22;00:00;8,8
Vantaa Helsinki-Vantaa airport;2017;11;23;00:00;3,5
Vantaa Helsinki-Vantaa airport;2017;11;24;00:00;1,9
Vantaa Helsinki-Vantaa airport;2017;11;25;00:00;11,6
Vantaa Helsinki-Vantaa airport;2017;11;26;00:00;7,9
Vantaa Helsinki-Vantaa airport;2017;11;27;00:00;1,5
Vantaa Helsinki-Vantaa airport;2017;11;28;00:00;2,7
Vantaa Helsinki-Vantaa airport;2017;11;29;00:00;1,5
Vantaa Helsinki-Vantaa airport;2017;11;30;00:00;5,4
Vantaa Helsinki-Vantaa airport;2017;12;1;00:00;3,8
Vantaa Helsinki-Vantaa airport;2017;12;2;00:00;13,2
Vantaa Helsinki-Vantaa airport;2017;12;3;00:00;1,5
Vantaa Helsinki-Vantaa airport;2017;12;4;00:00;7,3
Vantaa Helsinki-Vantaa airport;2017;12;5;00:00;8
Vantaa Helsinki-Vantaa airport;2017;12;6;00:00;9,1
Vantaa Helsinki-Vantaa airport;2017;12;7;00:00;5,5
Vantaa Helsinki-Vantaa airport;2017;12;8;00:00;1,7
Vantaa Helsinki-Vantaa airport;2017;12;9;00:00;5
Vantaa Helsinki-Vantaa airport;2017;12;10;00:00;2,2
Vantaa Helsinki-Vantaa airport;2017;12;11;00:00;4
Vantaa Helsinki-Vantaa airport;2017;12;12;00:00;1,5
Vantaa Helsinki-Vantaa airport;2017;12;13;00:00;12,9
Vantaa Helsinki-Vantaa airport;2017;12;14;00:00;9,6
Vantaa Helsinki-Vantaa airport;2017;12;15;00:00;2,9
Vantaa Helsinki-Vantaa airport;2017;12;16;00:00;3,2
Vantaa Helsinki-Vantaa airport;2017;12;17;00:00;4,1
Vantaa Helsinki-Vantaa airport;2017;12;18;00:00;11,1
Vantaa Helsinki-Vantaa airport;2017;12;19;00:00;2,8
Vantaa Helsinki-Vantaa airport;2017;12;20;00:00;3,8
Vantaa Helsinki-Vantaa airport;2017;12;21;00:00;5
Vantaa Helsinki-Vantaa airport;2017;12;22;00:00;7,4
Vantaa Helsinki-Vantaa airport;2017;12;23;00:00;0,3
Vantaa Helsinki-Vantaa airport;2017;12;24;00:00;11,4
Vantaa Helsinki-Vantaa airport;2017;12;25;00:00;8,1
Vantaa Helsinki-Vantaa airport;2017;12;26;00:00;5,1
Vantaa Helsinki-Vantaa airport;2017;12;27;00:00;6,6
Vantaa Helsinki-Vantaa airport;2017;12;28;00:00;1,5
Vantaa Helsinki-Vantaa airport;2017;12;29;00:00;-0,2
Vantaa Helsinki-Vantaa airport;2017;12;30;00:00;7,6
Vantaa Helsinki-Vantaa airport;2017;12;31;00:00;7,3
Vantaa Helsinki-Vantaa airport;2018;1;1;00:00;2,3
Vantaa Helsinki-Vantaa airport;2018;1;2;00:00;2,8
Vantaa Helsinki-Vantaa airport;2018;1;3;00:00;1,7
Vantaa Helsinki-Vantaa airport;2018;1;4;00:00;1
Vantaa Helsinki-Vantaa airport;2018;1;5;00:00;2
Vantaa Helsinki-Vantaa airport;2018;1;6;00:00;3,1
Vantaa Helsinki-Vantaa airport;2018;1;7;00:00;14,9
Vantaa Helsinki-Vantaa airport;2018;1;8;00:00;16,8
Vantaa Helsinki-Vantaa airport;2018;1;9;00:00;13,1
Vantaa Helsinki-Vantaa airport;2018;1;10;00:00;7
Vantaa Helsinki-Vantaa airport;2018;1;11;00:00;4,5
Vantaa Helsinki-Vantaa airport;2018;1;12;00:00;13,4
Vantaa Helsinki-Vantaa airport;2018;1;13;00:00;-
-;2018;1;14;00:00;-
-;2018;1;15;00:00;-
Vantaa Helsinki-Vantaa airport;2018;1;16;00:00;15,6
Vantaa Helsinki-Vantaa airport;2018;1;17;00:00;6,1
Vantaa Helsinki-Vantaa airport;2018;1;18;00:00;8,9
Vantaa Helsinki-Vantaa airport;2018;1;19;00:00;6,5
Vantaa Helsinki-Vantaa airport;2018;1;20;00:00;10
Vantaa Helsinki-Vantaa airport;2018;1;21;00:00;9,1
Vantaa Helsinki-Vantaa airport;2018;1;22;00:00;12
Vantaa Helsinki-Vantaa airport;2018;1;23;00:00;14,4
Vantaa Helsinki-Vantaa airport;2018;1;24;00:00;7,5
Vantaa Helsinki-Vantaa airport;2018;1;25;00:00;3,3
Vantaa Helsinki-Vantaa airport;2018;1;26;00:00;7,6
Vantaa Helsinki-Vantaa airport;2018;1;27;00:00;5,2
Vantaa Helsinki-Vantaa airport;2018;1;28;00:00;8,3
Vantaa Helsinki-Vantaa airport;2018;1;29;00:00;6,5
Vantaa Helsinki-Vantaa airport;2018;1;30;00:00;12,2
Vantaa Helsinki-Vantaa airport;2018;1;31;00:00;32,3
Vantaa Helsinki-Vantaa airport;2018;2;1;00:00;7,4
Vantaa Helsinki-Vantaa airport;2018;2;2;00:00;15,6
Vantaa Helsinki-Vantaa airport;2018;2;3;00:00;15
Vantaa Helsinki-Vantaa airport;2018;2;4;00:00;45
Vantaa Helsinki-Vantaa airport;2018;2;5;00:00;48,1
Vantaa Helsinki-Vantaa airport;2018;2;6;00:00;15,1
Vantaa Helsinki-Vantaa airport;2018;2;7;00:00;27
Vantaa Helsinki-Vantaa airport;2018;2;8;00:00;21,4
Vantaa Helsinki-Vantaa airport;2018;2;9;00:00;26
Vantaa Helsinki-Vantaa airport;2018;2;10;00:00;22,3
Vantaa Helsinki-Vantaa airport;2018;2;11;00:00;15,5
Vantaa Helsinki-Vantaa airport;2018;2;12;00:00;13,7
Vantaa Helsinki-Vantaa airport;2018;2;13;00:00;16,2
Vantaa Helsinki-Vantaa airport;2018;2;14;00:00;23,5
Vantaa Helsinki-Vantaa airport;2018;2;15;00:00;21,2
Vantaa Helsinki-Vantaa airport;2018;2;16;00:00;15,9
Vantaa Helsinki-Vantaa airport;2018;2;17;00:00;47,8
Vantaa Helsinki-Vantaa airport;2018;2;18;00:00;59,7
Vantaa Helsinki-Vantaa airport;2018;2;19;00:00;60,9
Vantaa Helsinki-Vantaa airport;2018;2;20;00:00;81
Vantaa Helsinki-Vantaa airport;2018;2;21;00:00;83,6
Vantaa Helsinki-Vantaa airport;2018;2;22;00:00;83,9
Vantaa Helsinki-Vantaa airport;2018;2;23;00:00;69
Vantaa Helsinki-Vantaa airport;2018;2;24;00:00;90,7
Vantaa Helsinki-Vantaa airport;2018;2;25;00:00;67,4
Vantaa Helsinki-Vantaa airport;2018;2;26;00:00;69,9
Vantaa Helsinki-Vantaa airport;2018;2;27;00:00;90
Vantaa Helsinki-Vantaa airport;2018;2;28;00:00;98,2
Vantaa Helsinki-Vantaa airport;2018;3;1;00:00;102,3
Vantaa Helsinki-Vantaa airport;2018;3;2;00:00;102,2
Vantaa Helsinki-Vantaa airport;2018;3;3;00:00;79,2
Vantaa Helsinki-Vantaa airport;2018;3;4;00:00;-
-;2018;3;5;00:00;-
Vantaa Helsinki-Vantaa airport;2018;3;6;00:00;86,9
Vantaa Helsinki-Vantaa airport;2018;3;7;00:00;111,5
Vantaa Helsinki-Vantaa airport;2018;3;8;00:00;55,8
